cust_id,name,email,phone_numb,account_number,bank_id,ktp,dob,city,address,postal_code,total_transaction,income,cluster
75372,Joshua Singh,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2f0064bbc2aaeb4da5c6302ca1a31859701e5b52687ec04a8279fa0a6410501b,11,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20114,686464806.0,3055588.0,1
12403,Vincent Collins,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,43f58bc34fe13a26d57afb6b85b83866288b3ca454c40f07fcfc80ad33d9109c,22,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60111,212428240.0,2984346.0,2
31029,Travis Thomas,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a711f0527aae7fb062fd000d351ab5a9a944c7e7ab2eb811ce92a5fb66f6b81f,2,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxxxxx Xx. nn,10150,433445097.0,3328524.0,1
43755,Samantha Simmons DVM,xxxxxxxx.xxxxxxx.xxx@xxxxx.xxx,+62 xxxxxxxxxxx,35b6ede2fff29dbe0c9d9f5c8820a357fecd77120f10ffd3e964de68d0ee2f94,11,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10140,725699863.0,4046532.0,3
76222,Kevin Gutierrez,xxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,66fd5d7f3d39fe42dc2e101ff4ba122bb1d00f006ccf0089638d4212eb0f8491,13,3275xxxxxxxxxxxx,51 - 54,Semarang,Xx. Xxxxx Xxxx Xx. nn,50111,996093248.0,9666402.0,2
45434,Donald Adams,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,43f067197bad0db2a31b6ef1ced852a4d544480956fe2d7c0a052b60a6b17730,9,3275xxxxxxxxxxxx,43 - 46,Semarang,Xx. Xxxxxxxxxx Xx. n,50114,780076625.0,6274517.0,0
60150,Monica Lewis,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6ae11fd872a6115d6904250ef83bffc7745c60087e8671a89ee2b28e5130b143,13,3275xxxxxxxxxxxx,43 - 46,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60115,900044029.0,8575884.0,2
40844,William Scott,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,55c6fad65d37d774576439dc3a9a9af7262307d38c103234b5ba8782301c106b,11,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxxxxxxx Xx. n,60115,13970726.0,6581472.0,0
17889,Taylor Arnold,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ec21baf6436f1e14012c286874ae47799c7e12618cfe7f5d6053c19938779ce7,2,3275xxxxxxxxxxxx,43 - 46,Medan,Xx. Xxxx Xx. n,20114,589642098.0,7079848.0,0
74113,Brenda Underwood,xxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5a5bca0b56347e4d0fa1e1298491f8146b6ff8c9c99db8e99b098fa93e117762,13,3275xxxxxxxxxxxx,47 - 50,Semarang,Xx. Xxxxxxx Xx. nn,50112,728382606.0,8157768.0,2
99449,Jason Aguilar,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d695c726583330b0c899f2a773da2384ef6aecce93bfe222515539da27b814d1,8,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10120,595308423.0,2354672.0,1
30649,Dawn Harris,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,57ed738542ce46c061759e78a7f15e35782b597bc21ede4472b6b7636e82e4d9,2,3275xxxxxxxxxxxx,31 - 34,Medan,Xx. Xxxx Xx. nn,20115,777971290.0,3338032.0,0
33780,David Bush,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b504b8302bfb0ceb7aa75e9e615da83fa8b3d0730176ba9216b0a07487179414,22,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60112,750612291.0,9630784.0,2
63191,Nancy Harrison,xxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,4e9b2197a96f045b568f15f5d81c6ba25d375b07fa31064f8ae358f56e273a3d,13,3275xxxxxxxxxxxx,47 - 50,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60112,445434115.0,6927407.0,2
96061,Sara Fisher,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2061617528b7180ca0e5a01099699756f33d7de0e96e62ed947390f10d695335,8,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxx Xxxxxxx Xx. n,20113,529561087.0,8972128.0,0
94676,Courtney Baker,xxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f02d2fdbcd456089aada0a83deb960949d23179c7fc99378c21b40dc94997636,22,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxx Xx. nn,40114,850248268.0,6661431.0,1
52339,Terry Colon,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,49b8eea35929d07476519b4841cc4d7f20f616f0fd082202889e9f0ec181359b,8,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,849992863.0,7635746.0,3
47775,Amber Reynolds,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fed30acb6e108191fb1b29cee8ef17f2d5f168d1945d2689242d3e90df91ac48,13,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxxxxxx Xx. nn,50113,939112149.0,4198323.0,2
51759,Anne Reyes,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6cf56f34b974ebf9cfe5ba0a0139ba708da638679e22bd38a206b5b2ea1f77d6,11,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxxxxxxxx Xx. nn,40114,370122763.0,8091292.0,3
29182,Stephanie Weaver,xxxxxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,b6382b02a6227923283dd4ecf7c6b1ce15adc64e458fbd0a8d08d1575db56275,14,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60115,28978366.0,8864232.0,2
15851,Shannon Glover,xxxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,f4f8004e207e1aebe931f5d09487a3e48d16fd34fa239f68d21b318244df3667,2,3275xxxxxxxxxxxx,51 - 54,Semarang,Xx. Xxxxxx Xx. nn,50112,543798140.0,6799266.0,0
14614,Richard Fernandez,xxxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d7476f7b2c962e4ac3b4ec255df88b37bdf9a38745d35ce1990791ed734c86fd,2,3275xxxxxxxxxxxx,47 - 50,Semarang,Xx. Xxxxxx Xx. nn,50115,278780990.0,4615869.0,0
74121,Zachary Rodriguez,xxxxxxx.xxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,05e8171d24eab74e05a5bf0afca5f80c14f371dacdc80d1c829512a6c136cc1d,13,3275xxxxxxxxxxxx,51 - 54,Surabaya,Xx. Xxxxx Xx. nn,60115,831709160.0,2015306.0,2
40950,Ricardo Hamilton,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,cbed6078fbb8a04e9129e0a6759c2a39f9ee2307964e4a40ba4b95300946d1b2,2,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxxxx Xx. nn,10120,849615421.0,3224306.0,3
69599,Kevin Mitchell,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4d452cb4b87773cb8023cceb256994f0745483c6dd98ab5259a77702ada53fce,14,3275xxxxxxxxxxxx,27 - 30,Semarang,Xx. Xxxxxxx Xxxx Xx. nn,50112,520255023.0,6024705.0,2
15939,Alec Fuller,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,290aca9f6076b41d0976fe008ee93af85f6c8c74a326cf64a5cc2e23a689f298,9,3275xxxxxxxxxxxx,47 - 50,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40111,932390726.0,4605254.0,1
56263,Judith Obrien,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,cca8e6b163d91a7527ba860bf29aae474f02bd0ab4dc2b30d90655602bb9f89d,14,3275xxxxxxxxxxxx,39 - 42,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,972736059.0,4469412.0,1
97532,Brandy Price,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,337413837a6d52ba9d3bb2fa26e3ee8d1a498ac878f6306296883393af0c59e2,13,3275xxxxxxxxxxxx,51 - 54,Surabaya,Xx. Xxxxx Xx. nn,60114,956163172.0,7709264.0,2
40423,David Christensen,xxxxx.xxxxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,453ac7af552d67b624fe3e3d7d4f57484b99e3003fef7e29d5d988d26250536f,8,3275xxxxxxxxxxxx,23 - 26,Semarang,Xx. Xxxxxxxxxx Xx. nn,50115,654363579.0,9634134.0,0
58230,Matthew Carroll,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fafc003d476997f1451345a2325e7f310b8ff87c9eba61c7d863819be86ffcfe,8,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxxx Xxxx Xx. n,10150,212161830.0,2908918.0,1
55955,Benjamin Ashley,xxxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,135f7355852b5d3ab691376990cd014ca8014a4f52da079f5af190aabe431282,9,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxx Xxxx Xx. nn,50115,300849005.0,2463321.0,0
46162,Savannah Obrien,xxxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a4c23132fab401da2979584280520cf6430a78a82d0be64998b52bb5c76c8dc4,8,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxxxxxx Xx. nn,50111,947753723.0,2096851.0,0
61701,Lisa Brandt,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,7fdf9fe419efeff892217c5413375b6adde8c2a29fa429fffaee8b61697c6e41,14,3275xxxxxxxxxxxx,19 - 22,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20114,25034473.0,6470561.0,2
73173,Anita Hall,xxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,1d1ab6ce63887e23de2e77a0be863a69767f2e3a329e25a889ca6b9a5814a3fb,14,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxxxx Xx. nn,10110,823009654.0,9649236.0,3
35032,Judy Davenport,xxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f6d9a5d4248d1b30f85c3b0d276ab56387214d09ec3c4d0b31bf96b200c5e784,22,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxxxxxxx Xx. nn,60111,9240604.0,7004969.0,2
93593,Tracy Stewart,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,3e905f4ebfbc92181076917978d3c1d8283c2875fb0453a711811a97d06edd8f,8,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20115,223465072.0,7276642.0,0
83807,Matthew Gonzalez,xxxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,67a44e6ec6d136f282023d813d2b10a076a04ff198da7f9b3d5da567169736b3,9,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxx Xx. nn,40113,273200880.0,4027907.0,1
39429,Sydney King MD,xxxxxx.xxxx.xx@xxxxxxx.xxx,+62 xxxxxxxxxxx,481c1f9d49ce349d1841faba82e8d6d7a736f38e6ee17044752b14593e95c691,8,3275xxxxxxxxxxxx,27 - 30,Semarang,Xx. Xxxxxxx Xx. nn,50112,386921279.0,9162478.0,0
72739,Katie Guzman,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5d9250ec9dfa20428c0bfc2f1a5b7f572197dc0d9c748f57e95191fbe0485c24,2,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxx Xx. n,20113,817470248.0,6250860.0,0
82260,Kevin Hardy,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,cd13c4d34fd550881d0b6f0080d2c2c025d9089fef3ea520cfacf6d37c6ea6b2,14,3275xxxxxxxxxxxx,43 - 46,Medan,Xx. Xxxxx Xxxx Xx. nn,20114,923416196.0,5907577.0,1
42634,Whitney Bailey,xxxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,63b25b6577ca3dc1fe589d8deafb393e78c48babac0017ec5bf4d0ee5e6ca590,14,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxx Xx. n,50115,35181201.0,9315533.0,2
41636,Tonya Evans,xxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,f58996ca38af814dcfb9329524e5f771151ecdabb580b2a02cc1b112048cffb5,11,3275xxxxxxxxxxxx,31 - 34,Medan,Xx. Xxxx Xx. nn,20111,935377823.0,5789069.0,3
69693,Courtney Mitchell,xxxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6d1835009f550a8dc3ef4f91b889f09d95f64969d66d048af3f5adcf56e1d448,22,3275xxxxxxxxxxxx,19 - 22,Medan,Xx. Xxxxx Xxxxxxx Xx. nn,20112,648448999.0,5672005.0,2
45807,Amanda Haynes,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,586906a394115be89fb1c6446bac69ea463c9052e35effe1e52a0bff18bf550a,2,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxxxxxxx Xx. nn,40113,352462911.0,7620588.0,3
74410,Kara Gibson,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e03476f3d954f82a690561c60305994244dc4960f2caa2a01c65b6a0313389de,22,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60115,325692452.0,5754670.0,2
63708,Linda Hensley,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,dbcb6376f1cd19313cfa141286ccd9a42e1fbdaed933bd7ee0526e146e9ce280,13,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60111,258347162.0,8156366.0,2
45944,Natasha Perkins,xxxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,036995a5d43fc3a1b42f1902c391f22db54090c2ac0d9234782f6231a95b415b,14,3275xxxxxxxxxxxx,47 - 50,Bandung,Xx. Xxxxxxxxx Xx. nn,40111,194582939.0,4013259.0,1
11432,Thomas Brown,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,08172e48112628a46dcd2a68b3fba6d18b352f063052317a29ee1590d4f10a2c,2,3275xxxxxxxxxxxx,43 - 46,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10130,218855969.0,4340394.0,1
26454,Valerie Gonzalez PhD,xxxxxxx.xxxxxxxx.xxx@xxxxx.xxx,+62 xxxxxxxxxxx,73be709c13b9b1325a8d4dbbc929386859b242c314e89f2de507edb87c07b2c8,9,3275xxxxxxxxxxxx,23 - 26,Medan,Xx. Xxxx Xx. nn,20111,1726966.0,8382095.0,3
97099,Corey Guerra,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,46f8a67ef5b9b7a662fdd8ef32926e6ca36086a92a1f2841722b6767c9feb375,2,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60114,394888523.0,5237166.0,0
71146,Kaitlin Gonzalez,xxxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,5b5e0d3d6aa35a6d29c493e172d74528940df90e25ee227a8f0f66ff874a6652,9,3275xxxxxxxxxxxx,31 - 34,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60111,944229737.0,3379805.0,0
59839,Larry Hanson,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,cabf8a336884443fb6f05cd121d9be46dd13d6aa7755edee53ebe3f6233521c9,8,3275xxxxxxxxxxxx,43 - 46,Surabaya,Xx. Xxxxxxxxxx Xx. nn,60112,901820768.0,6967896.0,0
85859,Susan Conrad,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,70fbdde62e1b20805055161f0541b301caa08dc1b9e6a84dea539b86d2833610,8,3275xxxxxxxxxxxx,31 - 34,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20115,567129268.0,5572346.0,0
56333,Kayla Cabrera,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,c474b0a967c3ae7029f5fcc4b59acc6ab41dd60d6649eadeaa7a66e2c4f314fb,11,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10130,502044655.0,3707078.0,3
69924,Jessica Galloway,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ae614d5e0dc3ee7b02759090d0a3ebe10c6a57cb7e1a0eda467ac9f53a3fbadd,14,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60113,539036384.0,3680260.0,2
94534,Shannon Owen,xxxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6cb8cc2c63fba3fd8eaeb85a35e87778753070cab7c204b32caf231897e82bc6,8,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxx Xx. nn,50114,981711485.0,6268301.0,0
31530,Carolyn Carey,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e49c5d223600a11b948d8c9b60411617b0dce6e7f428b71ea6095c1a4107149f,9,3275xxxxxxxxxxxx,27 - 30,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10110,661762278.0,3627667.0,3
38319,James Martinez,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2149fbbd7cee5f182d40e827136e0950f50dd81fdd4465adfc29706aed168133,2,3275xxxxxxxxxxxx,39 - 42,Jakarta,Xx. Xxxxxxxx Xx. nn,10150,316378094.0,9558492.0,3
15997,Julie Ramos,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2a2fd75ee579033093b713194104d148a21ff0d7ace0afe76f8068d15c960b40,9,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxx Xx. nn,40115,389183228.0,8163726.0,3
98913,Christina Brown,xxxxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,66025beb4db2e0a695dce6862ed3da5bbf4058d65ead22acae84e96190eb641b,2,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60112,163012946.0,3244479.0,0
85981,Terrance Parsons,xxxxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,37d52d03a8e6cb6b5459e7998d21c1db883d384dd12aa1834d1ab31c5dc19c30,22,3275xxxxxxxxxxxx,47 - 50,Surabaya,Xx. Xxxxxxxxx Xx. nn,60115,337437145.0,5437576.0,2
37569,Tanya Holder,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,1cebc6017b504382efc1097a27bbe1762cb8452fd769d9554a3b243d914d926b,2,3275xxxxxxxxxxxx,39 - 42,Semarang,Xx. Xxxxxx Xx. nn,50111,802394182.0,7462776.0,0
92056,James Gibson,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d53819806853634c0679c3d56d655e7b0c955443f5aa9a16e6c494c9f2395d62,9,3275xxxxxxxxxxxx,19 - 22,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20111,349416846.0,7381477.0,3
81769,Thomas Lucas,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4bc5c2a6d849fe8906cd8a9fb72ca30c614adce9ea59a6ba1bac1d3113ec9ce0,11,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60113,926417314.0,7831021.0,0
49113,Melinda Williams,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,8ae8412b36238518d961f18dc995017bbc7892be78655c3bba4095a363747e83,11,3275xxxxxxxxxxxx,19 - 22,Medan,Xx. Xxxxx Xxxxxxx Xx. nn,20115,849149609.0,6441588.0,3
28917,Vincent Robertson,xxxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,3ac518d5fecb266d95b39c2208685333924303909cb99ec0628fb8440d459fa3,9,3275xxxxxxxxxxxx,23 - 26,Semarang,Xx. Xxxxxxx Xx. nn,50113,45962960.0,5720998.0,0
37153,Angela Davis,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5ba4a53e2b7f908b38525f83ad34e16f20f394578c35fbb6efba844b4fc80ab4,2,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxxxx Xx. nn,10150,900453549.0,7688107.0,3
83569,Teresa Sullivan,xxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b85716c9483c138100e90832918b4fd2012356678785895e97cca3ca0971f388,2,3275xxxxxxxxxxxx,43 - 46,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10120,954292651.0,8860727.0,1
71947,Susan Carr,xxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,ce4d9b353408b2ade2c4a327f5383d6f928ae68cbd0fe20c43d9b8ac77cbaec7,22,3275xxxxxxxxxxxx,51 - 54,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20115,849302715.0,6459340.0,1
22993,Kelly Johnson,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,2c29bc552bf00ec37fa24cc7d290289cf7dd762f6c4963b12d1ea605d9d17ac2,11,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10150,334537026.0,2124662.0,1
95841,Nancy Mcfarland,xxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1e37ef563a415695ccb7ba38f001f1bfa51b640c0d725d76698fd9e6dfc33282,9,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxxxxxx Xx. nn,60115,781437964.0,4098695.0,0
94268,Gary Miller,xxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,ebbe71d16b5d83671c2a5276660e8176c60e7d7a5865aa24fb282ab99e3b28b9,14,3275xxxxxxxxxxxx,35 - 38,Bandung,Xx. Xxxxxxxxx Xx. nn,40115,252155643.0,4294896.0,1
17012,Cody Villa,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,307717ea99fb99d19d829fc056f4a52ec7e3da9e1242f572961415c9d89a93fb,8,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60112,59234641.0,8404280.0,0
85627,Tiffany Yoder,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1c688a76dda0b20635d1d63ae8273bb81f0a78bac99495d4a678f1a7b46893f9,22,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20115,556512815.0,7967656.0,2
58229,Kimberly Turner,xxxxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,15aa519d11c2060577dce5350ac429b4e4712d04e01d0f3145c8aa97e824b808,22,3275xxxxxxxxxxxx,43 - 46,Semarang,Xx. Xxxxx Xxxx Xx. nn,50111,459172102.0,8695727.0,2
62721,Ashley Bullock,xxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,4493f455a06a48297736602a7e809c8a025ea35425e511d64b04a316b222f945,9,3275xxxxxxxxxxxx,43 - 46,Medan,Xx. Xxxx Xx. nn,20112,128144856.0,8960212.0,0
11711,Tiffany Moore,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,c19cd051cd3eb3ef9ab18b429ee007cb7065fdce05d74ea9d4875cf2f57cf74a,9,3275xxxxxxxxxxxx,39 - 42,Jakarta,Xx. Xxxxxx Xxxx Xx. n,10130,488155041.0,9235207.0,1
92802,Elizabeth Riley,xxxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,441c7ce686abb2231893e9dd056159ce835c6a692a6290068af8a7f7da5989ae,13,3275xxxxxxxxxxxx,43 - 46,Medan,Xx. Xxxxx Xxxxxxx Xx. nn,20114,462594073.0,4001170.0,1
28837,Nicole Garcia,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f27422771aa8c1d1fc83adf8afac89f4c426b534d018fb5d8a8e5add6648dfd4,8,3275xxxxxxxxxxxx,43 - 46,Semarang,Xx. Xxxxxx Xx. nn,50111,998339290.0,6721251.0,0
27416,Mark Brady,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,834af23826ce23e7153127bea11ece9585f08b4b3a45111ac4f8d77147189c8f,2,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxxxx Xx. nn,50112,731878415.0,7625327.0,0
35209,Michael Chambers,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,41bd1e81ccd41a6086d88b50643732df453a7f19dec8908bdea42dc7d0f8c28d,13,3275xxxxxxxxxxxx,23 - 26,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,211635378.0,6204247.0,3
37877,Lucas Campbell,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,03869f793930071a61ec5e6dcdc00c841a8f8bbf73e621f82b6ea6f07fe339ab,9,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxxxxx Xx. nn,60111,405768412.0,4456534.0,0
97869,Debra Mcdonald,xxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,f0f05daac351553b14966af04704f938dcab820817bc725c37b433fd91529d2e,8,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxx Xxxx Xx. nn,50115,957377275.0,3154997.0,0
72797,Tara Baker,xxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,56d13e51d0e79341759291cb7e96183f088abfe65858220958bb44b13b720815,22,3275xxxxxxxxxxxx,23 - 26,Bandung,Xx. Xxxxxxxxxx Xx. nn,40115,537013539.0,7547251.0,3
51964,Dustin Rodriguez,xxxxxx.xxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,4994975ccf467270000aaa217c681c5157e5254da1e44321a06b817c2c2a8e8c,2,3275xxxxxxxxxxxx,23 - 26,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10150,137435333.0,6626358.0,3
17696,Jessica Vargas,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,700680596a1007fb5fb4923b8761d86d3f3e714b405f4918a0fb524e023e9c6b,14,3275xxxxxxxxxxxx,31 - 34,Surabaya,Xx. Xxxxxxxxx Xx. nn,60113,580184577.0,9551525.0,2
