cust_id,name,bank_id,dob,city,postal_code,total_transaction,income,cluster
30741,Thomas Mitchell,6,1,5,60115,244209270.0,3508340.0,3
71546,Melinda Rubio,4,5,5,60114,980369463.0,6225767.0,0
63951,Emily Leon MD,2,5,3,20113,449535436.0,7525093.0,5
50660,Brian Neal,6,6,2,10140,736191595.0,5094645.0,7
64883,Tracy Bennett,4,5,4,50114,582000394.0,3858084.0,0
22675,Justin Thomas,5,3,2,10120,444242896.0,9267871.0,7
96620,Michael Cummings,1,1,2,10150,399600221.0,7868508.0,1
31940,Emily Flores,6,2,5,60113,550713552.0,7460190.0,3
26711,Penny Mcclure,2,1,3,20113,485891502.0,2064604.0,0
77413,Jerry Dalton,5,1,2,10110,40557917.0,4055608.0,1
21191,Amanda Padilla,6,6,2,10150,329284185.0,8381638.0,4
83594,Jacob Wallace,4,4,2,10140,769023541.0,4837974.0,7
85019,David Boyd,5,3,1,40111,871145620.0,4108093.0,7
11795,Marcus Savage,4,7,1,40115,56344679.0,7180869.0,4
23419,Maria White,4,3,2,10150,261349970.0,7838220.0,1
91816,Megan Roberson,1,6,3,20111,341814116.0,4873062.0,5
80646,Patrick Campos,4,6,2,10130,52813076.0,2480467.0,4
90430,Danielle Allen,5,9,4,50114,494610596.0,3304364.0,2
52241,Aaron Villarreal,4,9,1,40113,498249517.0,6803523.0,6
88153,Brittany Austin,5,9,1,40112,992353338.0,5730641.0,6
42140,Debbie Briggs,4,7,5,60115,151897435.0,2854987.0,5
19239,Carolyn Osborne,4,8,5,60111,641306842.0,9337534.0,2
38683,Victor Rose,3,5,1,40115,140087311.0,5628044.0,1
85490,Joanne Robles,2,1,4,50113,794664723.0,2097577.0,0
37731,Samuel Bentley,1,8,5,60115,110220679.0,9165148.0,5
81356,Joseph Weber,7,9,1,40115,782176317.0,3621630.0,4
82659,Rebecca Johnston,2,9,5,60115,164740648.0,8605478.0,5
61284,Miss Diana Nichols,6,4,5,60113,371801025.0,7256932.0,3
55703,Patricia Olson,4,5,5,60115,464158329.0,7517170.0,5
56569,Katie Friedman,4,5,2,10150,225621021.0,2751205.0,4
88527,Kathleen Franklin,3,3,4,50114,336881041.0,4961629.0,0
16185,Amy Stout,1,1,1,40113,583823209.0,5427957.0,1
56466,Cole Nolan,1,5,4,50111,980514037.0,5585580.0,0
43324,Kevin Coffey,4,4,5,60114,171517284.0,2862325.0,3
80236,Tyler Norris,5,7,4,50112,863506109.0,6886004.0,2
18189,Jesse Norton,5,2,3,20115,245574847.0,5681289.0,3
17840,Jonathan Lopez,2,3,5,60113,726308061.0,8594600.0,0
26384,Jeremiah Scott,4,6,1,40114,644024121.0,9184027.0,6
95753,Steven Watson,7,4,2,10110,525094270.0,6554591.0,7
56989,Hunter Romero,2,4,4,50114,810894353.0,5702807.0,0
93058,Andrew Krueger,1,5,5,60112,917986467.0,6309977.0,0
47591,Robin Hill,4,7,2,10110,510240220.0,9600929.0,6
36959,Nicole Barnes,3,8,3,20113,735816975.0,2382168.0,6
32260,George Walker,6,8,1,40113,846381590.0,4307463.0,4
10438,Robert Hawkins,2,8,4,50113,322882651.0,9549073.0,5
40706,Katelyn Espinoza,1,9,1,40113,154519377.0,4796783.0,6
13522,Raymond Evans,2,4,2,10140,841579898.0,4620247.0,6
80971,Brenda Jacobs,7,4,1,40111,788327224.0,5934753.0,7
16472,Kathryn Smith,1,3,4,50112,434116716.0,7282649.0,0
99465,Joy Conley,6,7,3,20112,647730353.0,4659411.0,2
60676,Tonya Harris,7,8,3,20113,544196962.0,7542471.0,2
43188,Julia Travis,1,9,4,50113,364469095.0,2161405.0,5
36911,Laura Rush,1,6,1,40113,534967321.0,3426234.0,6
81530,Andrea Dodson,7,3,1,40113,904247493.0,2912303.0,7
57909,Jason Martinez PhD,3,9,1,40111,297181522.0,8020602.0,6
79668,Mr. Jose White,1,8,2,10110,924921409.0,9071637.0,6
77578,Carla Richard,1,2,1,40115,560818472.0,7857395.0,1
27174,Catherine Gaines,7,9,5,60112,111233011.0,9529335.0,2
70768,Darin Mcgee,4,8,2,10150,989873693.0,3356533.0,6
45857,Robert Montoya,6,6,4,50115,879777686.0,5870882.0,2
41425,Shannon Alvarado,5,2,1,40111,596130847.0,5060191.0,7
87146,Donald Pearson,3,1,2,10130,182765928.0,8398956.0,1
14849,Curtis Warren,2,8,1,40114,159376157.0,6456089.0,6
26637,Donna Williams,7,5,5,60113,581844121.0,9747774.0,2
66639,Gloria Knapp,1,2,4,50114,458820591.0,3074152.0,0
28195,Teresa Lozano,4,9,5,60114,191131589.0,4648655.0,5
45326,Brandy Davis,1,9,1,40111,181887649.0,8787276.0,6
41573,Jaime Rivera,5,5,2,10150,537818163.0,4263002.0,7
85605,Laura Hobbs,4,1,4,50115,246800951.0,5970577.0,3
76931,Paul Gardner,6,5,5,60114,4191916.0,8936821.0,3
58368,Kathleen Wright,3,5,3,20113,212098340.0,5696728.0,5
15705,Ana Bailey,4,5,3,20112,503987730.0,2769022.0,0
51096,Richard Willis,3,1,1,40114,762281681.0,6590488.0,1
72465,Angie Erickson,5,1,5,60115,217074113.0,7106549.0,3
90639,Alexis Hernandez,3,3,2,10150,909346014.0,3360208.0,7
68981,Keith Padilla,4,1,3,20115,698786124.0,7070180.0,7
53467,Danielle Adkins,5,4,2,10150,386162602.0,2431820.0,7
50089,Michael Barr,2,3,5,60111,881213169.0,6072744.0,0
77384,Brian White,7,6,1,40112,55196032.0,2114001.0,4
23672,Deanna Sawyer,2,4,2,10120,73468605.0,4244458.0,1
48168,Lisa Mills,3,8,3,20114,453731509.0,3536146.0,6
28859,Douglas Bush,4,5,4,50113,155694850.0,4369128.0,3
76100,Joyce Wolfe,6,1,4,50114,621797376.0,4748444.0,3
19450,John Thomas,7,7,4,50113,757988186.0,8606841.0,2
12143,Gerald Boyd,3,9,2,10140,290256770.0,6599482.0,6
18221,Madison Warren,7,9,4,50115,851650634.0,2589435.0,2
98817,Wendy Willis,1,4,1,40114,76116681.0,6157084.0,1
61349,Chad Molina,4,7,5,60115,301109767.0,6257909.0,5
33120,Stephen Hughes,1,6,1,40114,540913773.0,8551165.0,6
45286,Eric Fritz,6,8,1,40114,935521321.0,8683649.0,4
51264,Ashley Clark,5,9,3,20112,970494431.0,2652213.0,2
74865,Jerome Randall,7,3,3,20113,655052007.0,3465945.0,7
39394,Stephen Roberts,7,1,3,20115,884797939.0,7993381.0,7
64655,Susan Torres,2,2,5,60113,535708007.0,2640641.0,0
64774,Sonya Hamilton,1,6,4,50112,971370407.0,9694497.0,0
48830,Jack Baker,4,8,2,10120,559800388.0,9520821.0,6
58837,Maureen Elliott,7,7,5,60113,849305567.0,7736209.0,2
61984,Karen Barton,6,2,1,40113,489716532.0,7788761.0,7
93688,Brian Green II,2,6,5,60114,862875111.0,2058947.0,0
63186,Evan Cook,5,3,4,50114,969711172.0,7002993.0,0
71930,Steven Walker,5,3,3,20111,587253790.0,5556656.0,7
34774,Brittany Mcdonald,1,1,4,50115,535518670.0,9666142.0,0
25607,Eddie Roach,6,7,1,40111,82286264.0,2187530.0,4
39525,Robert Dixon,7,7,3,20112,589375391.0,7955908.0,2
68122,Jeffrey Greene,3,6,3,20114,760870589.0,8524505.0,6
63330,Scott Hudson,7,2,1,40112,175057506.0,7399541.0,7
76325,Brianna Coleman,6,2,4,50113,473146115.0,5834147.0,3
32600,Katherine Sanchez,3,6,1,40112,551440491.0,7976715.0,6
43938,Dennis Pugh,6,4,1,40113,437052004.0,8270099.0,7
83238,Joel Cruz,1,8,1,40112,637121704.0,8924549.0,6
97980,Hannah Hernandez,4,3,1,40112,636085186.0,4767276.0,7
13665,Angel Brown,7,5,3,20111,393324292.0,4766222.0,4
65138,Matthew Vaughn,7,5,1,40113,757681515.0,5465350.0,7
38759,Erica Chambers,1,6,5,60115,944327757.0,6653739.0,0
97147,Jessica Lewis,1,2,1,40113,298013499.0,6351409.0,1
17387,Sarah Barrett,2,8,4,50112,603279705.0,7864192.0,5
81010,Kelly Krause,3,2,5,60113,674658297.0,5456020.0,0
76290,Jill Higgins,7,6,4,50111,448030960.0,4648118.0,2
96390,Chelsea Wallace,4,3,4,50114,591404102.0,4992809.0,0
94888,Garrett Parker,7,9,2,10140,500990703.0,9638836.0,4
39661,Shelley Jones,7,9,2,10130,396307521.0,9389967.0,4
88446,Kyle Moore,6,3,4,50115,352417897.0,8763725.0,3
55286,Juan Perry,2,1,3,20115,919732368.0,9026756.0,0
11740,Timothy Jensen,5,9,3,20111,540006298.0,3900772.0,4
75326,Madison Hubbard,3,4,3,20112,144236199.0,3130598.0,1
69379,Chad Nunez,1,8,1,40114,135867528.0,8363994.0,6
75977,Kevin Johnson,6,1,4,50112,994974855.0,2320486.0,7
48744,Brent Cordova,1,7,4,50111,108704038.0,2190529.0,5
33339,Alisha Stevens,7,4,3,20114,876037392.0,6377868.0,7
95772,Cheryl Kelley MD,7,3,4,50112,266428916.0,2516262.0,3
47097,Cassandra Knight,1,8,3,20112,864655477.0,4106458.0,6
64796,Christopher Russo,6,9,1,40114,559834450.0,7013712.0,4
41509,Ryan Rice,1,8,1,40114,923289910.0,4476311.0,6
76286,Mckenzie Dunlap,5,2,4,50111,271656591.0,7229440.0,3
74097,Isaac Dodson,3,8,4,50111,301418917.0,2203574.0,5
61549,Nancy Baker,6,2,5,60114,143417730.0,2753255.0,3
76116,Tanya King,4,4,3,20115,572533722.0,2669549.0,0
80741,David Williams,2,5,3,20112,608536175.0,8745641.0,6
15935,Jordan Smith,1,7,3,20113,446082779.0,5264634.0,5
92666,Brent Gentry,5,2,3,20115,989392092.0,7782600.0,7
17039,Mrs. Carol Newton,4,7,3,20115,149635582.0,5914742.0,4
34329,Alicia Dawson,5,9,5,60112,297568159.0,6319521.0,2
21660,John Boyle,1,3,4,50115,731823639.0,8468347.0,0
40991,Bryan Phillips,7,3,1,40115,336040429.0,7728732.0,7
93713,Joanne Jefferson,5,7,4,50111,699530275.0,4528218.0,2
61856,Zachary Grimes,6,6,4,50114,786556707.0,5541296.0,2
83080,Erica Lee,7,4,4,50111,787869118.0,2609891.0,2
79024,Tracy Williams,1,6,5,60115,719680882.0,7312125.0,5
87588,Kurt Haynes,3,6,4,50111,600862541.0,8179560.0,5
81779,Deborah Davis,2,6,1,40114,721109618.0,3622100.0,6
29870,Allen Parker,6,6,5,60112,877664020.0,5848086.0,2
11651,Joanna Hawkins,2,6,4,50115,828042709.0,6602646.0,0
17204,Anna Franco,7,3,1,40115,317587379.0,3417876.0,7
40575,Michael Burns,6,5,1,40112,75090874.0,9597174.0,4
51638,Michael Coleman,2,6,1,40111,609577983.0,6654625.0,6
48631,Elizabeth Wiggins,2,1,4,50113,463684923.0,2847530.0,0
53031,William Brown,7,5,5,60112,786339709.0,9312948.0,2
55617,Christopher Mcdonald,3,7,3,20112,988539830.0,2485528.0,6
28237,Joe Mercado,6,8,5,60111,255663383.0,5182973.0,2
28497,Peter Rogers,4,3,2,10110,500306647.0,4607197.0,7
68859,Chelsea Hernandez,6,2,2,10130,741097172.0,9625082.0,7
69669,Adriana Mathews,1,6,5,60113,17448373.0,5936848.0,5
14450,Teresa Becker,3,8,3,20112,224425179.0,7995414.0,5
59180,Kelly Melton,2,7,4,50115,223494605.0,2405864.0,5
89531,Tyler Smith,4,3,1,40115,436832755.0,5942031.0,1
81001,Antonio Brown,6,7,5,60111,939713434.0,2004194.0,2
11516,David Montgomery,7,1,2,10140,600504578.0,7175620.0,7
89446,Michele Sloan,5,6,3,20111,14171736.0,9052868.0,4
51665,Kim Ford,2,1,3,20115,949367318.0,4033188.0,0
47990,Micheal Browning,3,3,1,40111,215589137.0,5976818.0,1
68031,Lynn Rowe,1,3,1,40115,70679077.0,7263463.0,1
39717,Nicolas Coffey,5,8,4,50114,89140253.0,8693579.0,5
48446,John Reed,7,2,3,20115,561676109.0,5391149.0,7
37810,George Brady,1,4,4,50115,391978597.0,9461396.0,5
13941,Isabella Bradford,5,9,1,40115,199351666.0,3033124.0,4
44279,Marilyn Adams,6,2,2,10150,240113843.0,2839491.0,7
50873,Ms. Anna Rivera MD,1,9,3,20113,339308427.0,3950421.0,5
30279,Hannah West,5,1,1,40112,942184848.0,3383291.0,7
99593,Kenneth White,5,6,2,10110,720609428.0,9567981.0,7
80773,Daniel Pitts,3,2,3,20114,722585846.0,4356647.0,0
70707,Megan Oneal,4,7,2,10140,379528099.0,5096446.0,4
65872,Stephanie Chang,1,7,2,10120,428034023.0,4510610.0,6
84479,Mr. Douglas Barton MD,1,6,4,50113,586913214.0,7583425.0,5
44445,Taylor Williams,7,3,5,60113,921134665.0,2463106.0,2
61702,Steven Rice,6,6,5,60115,167393827.0,6501292.0,3
52737,Ivan Rose,2,8,1,40112,730151826.0,8336241.0,6
49552,Jasmine Green,4,3,2,10150,703916047.0,6239118.0,7
54227,Dr. Michele Mccann,4,4,3,20111,660873885.0,6357289.0,7
87832,David Lowery,1,9,5,60113,990244469.0,8514992.0,5
73211,Anne Russo,2,8,2,10150,988768993.0,7722201.0,6
37855,Gerald Kennedy,2,5,1,40114,529991837.0,5559074.0,6
77477,Joshua Duffy,2,9,3,20112,848769000.0,3429150.0,6
11193,Randy Gardner,3,2,4,50114,561943507.0,5197966.0,0
41519,Jeffrey Newman,4,4,5,60112,811181993.0,2931107.0,0
83580,Karina Chavez,1,5,2,10110,579638736.0,4717411.0,6
34153,Jasmin Smith,3,4,4,50115,867898425.0,2402512.0,0
27967,Pamela Moore,2,6,2,10120,525817720.0,4275344.0,6
44776,Jonathan Crosby III,2,5,4,50113,526167080.0,8246098.0,5
25883,Katherine Burke,6,7,5,60113,629857053.0,6700717.0,2
42013,Melissa Sanders,1,4,1,40112,146879634.0,5753245.0,1
22370,Jonathan Edwards,1,6,2,10130,848552799.0,8647371.0,6
72198,Jenny Wagner,1,5,3,20112,355077527.0,8353176.0,5
63420,Shannon Stevens,7,3,4,50111,180478214.0,9767132.0,3
20960,Tracy Weaver,5,9,2,10120,349519765.0,6313829.0,4
43782,Jennifer Chavez,6,5,5,60113,934242724.0,5749829.0,2
64614,Robin Cox,1,3,3,20115,611247334.0,2455591.0,0
96217,Jonathan Graves,1,9,4,50112,736638382.0,4559347.0,5
48849,Marcus Ruiz,6,1,4,50115,574822022.0,2737144.0,3
63103,Anthony Wallace,2,2,3,20115,963795891.0,5851582.0,0
83327,Kristin Gardner,4,4,3,20115,681399160.0,3836489.0,0
60726,Brooke Dixon,3,7,2,10140,658066100.0,8545938.0,6
24004,Jillian Miller,2,3,5,60113,724222599.0,8766734.0,0
84001,David Goodwin,5,6,3,20115,887933446.0,4593642.0,2
81104,Mary Moore,1,2,1,40112,464728707.0,3632926.0,1
62360,Louis Smith,1,5,2,10110,922481534.0,7766767.0,6
70163,Regina Hogan,2,3,4,50112,12951050.0,7896286.0,5
17076,Denise Ingram,7,7,5,60114,880297802.0,3912075.0,2
54691,Troy Smith,1,3,1,40113,781822454.0,4274914.0,1
15086,Gabriel Stevens,3,5,5,60113,65617730.0,4181559.0,5
45704,Maurice Farrell,6,4,4,50113,142286071.0,9247475.0,3
94667,Sarah Schultz,2,9,3,20115,652465328.0,2294835.0,6
95737,Juan Boyd,5,2,2,10110,585386400.0,5835748.0,7
46043,Kristen Collier,1,8,3,20115,444750746.0,3781656.0,6
13295,Scott Gomez,6,7,1,40115,490830356.0,9581241.0,4
82351,Brett Lopez,3,9,3,20112,431677511.0,2918014.0,6
89056,Jacob Taylor,5,3,5,60113,513458521.0,4789225.0,3
59149,Amy Christensen,5,3,4,50113,382783404.0,6877496.0,3
95940,Joan Banks,6,5,1,40115,991765376.0,2697700.0,7
59447,Brooke Lin,2,2,3,20112,335923635.0,7025822.0,1
81698,Pamela Carpenter,5,9,4,50115,547870979.0,9045389.0,2
16451,Timothy Roberts,3,8,4,50113,316160757.0,8524813.0,5
44871,Mike Smith,6,9,4,50115,338574186.0,2037130.0,2
91223,Katrina Warren,5,3,3,20113,498986724.0,7137969.0,3
86250,Jennifer Perez,7,8,4,50112,261402792.0,7336953.0,2
82405,Susan Caldwell,5,4,5,60113,194876131.0,7875678.0,3
21208,Louis Robles,5,7,5,60112,163556766.0,6823770.0,5
95597,Alvin Moore,5,8,3,20113,448628076.0,2245483.0,4
60868,Julie Brown,6,5,5,60114,191880191.0,9062192.0,3
72029,Susan Marquez,4,4,5,60112,94138338.0,3858775.0,3
71161,Jason Weaver,6,7,5,60111,634523496.0,7726180.0,2
46332,Larry Garrett,5,9,1,40111,400795903.0,8570884.0,4
72705,James Miller,6,7,4,50114,537484388.0,2488671.0,2
98380,Cynthia Goodman,3,5,1,40114,997352570.0,3355223.0,6
57208,Kimberly King,1,2,2,10120,631390085.0,3336479.0,1
44824,Erik White,7,9,1,40115,465230979.0,9578690.0,4
41055,Mario Ball,3,1,5,60111,140291679.0,3605738.0,3
53356,Gregory Lawrence,7,9,1,40111,715937411.0,7226661.0,4
84679,April Meyer,2,1,2,10110,397110196.0,2112130.0,1
91510,Martha Maldonado,7,1,2,10150,179156870.0,9149876.0,7
37901,Charles Santiago,6,2,4,50112,793381716.0,5075208.0,3
97431,Sharon French,4,4,3,20114,753186989.0,9491684.0,7
40894,Harry Moran,4,3,3,20111,409894638.0,2788558.0,0
60852,Deborah Marquez,7,4,2,10150,221918570.0,2836020.0,4
80502,Christine Jennings,5,7,1,40113,295234799.0,2474815.0,4
24991,Jerome Fisher,7,1,3,20111,579009878.0,6553965.0,7
54645,Morgan Wyatt,5,4,3,20115,33829378.0,8462293.0,3
12093,Robin Rivas,5,7,5,60113,281886246.0,5943872.0,2
32181,Dominique Johnson,5,9,5,60111,454135242.0,9863706.0,2
73027,Greg Harris,6,4,5,60114,721114713.0,5414800.0,2
17172,Robert Ortiz,1,9,4,50114,289042835.0,2688817.0,5
72037,Cynthia Simpson,7,2,5,60111,767716641.0,6159520.0,3
23438,Andre Ford,2,9,1,40113,249520270.0,4559268.0,6
42329,Marie Jacobs,6,6,4,50115,853203051.0,4757730.0,2
13731,Anna Drake,7,5,3,20111,807569363.0,3529757.0,7
14576,Kristin Peterson,6,4,1,40112,526064192.0,3563943.0,7
79993,Amy Fields,7,3,1,40112,256082449.0,5295107.0,7
47062,Dr. Robert Vincent,6,6,3,20115,763551471.0,3082830.0,2
82115,Trevor Moore,1,8,4,50111,860028670.0,8463046.0,5
30444,William Cross,3,3,5,60114,104898659.0,4767231.0,3
19446,Gerald Hobbs,2,1,4,50115,66126105.0,5840575.0,1
31390,Derrick Davis,5,3,3,20114,967553086.0,5062022.0,7
37038,Mark Bautista,6,7,2,10120,746202281.0,7365338.0,4
70299,Paul Sheppard,2,1,5,60112,109271211.0,9887519.0,3
73256,Edward Romero,6,1,5,60114,258645622.0,7311534.0,3
19228,Shirley Green,3,7,3,20115,327762325.0,7501359.0,5
69018,Connie Andrews,6,7,3,20115,811769374.0,2478531.0,2
99099,Lisa Simmons,3,5,3,20115,941184300.0,5221932.0,0
78783,Christopher Hoover,3,4,3,20113,57288738.0,5369049.0,1
43927,Elizabeth Greer,5,2,4,50115,652725812.0,7334031.0,3
23859,Nicholas Gonzalez,4,7,2,10150,615348498.0,4332296.0,6
20731,Joshua Cohen,5,6,5,60113,942920689.0,3339516.0,2
97257,Mr. James Crawford,3,8,5,60113,63204714.0,9541416.0,5
21898,John Anderson Jr.,6,1,1,40111,706333177.0,7275765.0,7
18631,David Russell,4,7,1,40112,250037306.0,6501708.0,4
62276,Lynn Reed,7,7,2,10150,507942246.0,3905602.0,4
80620,Mr. Ryan Black,3,4,1,40111,504154114.0,9514695.0,1
22118,Amanda Sims,1,7,3,20112,108159775.0,9813869.0,5
26220,Michelle Fuentes,2,3,1,40115,40003076.0,2880581.0,1
45272,Brett Wall,3,7,4,50115,678061314.0,9824021.0,5
73393,Megan Garcia,2,9,2,10130,266302697.0,5129360.0,6
47358,Bailey Obrien,5,9,2,10120,242801263.0,8074827.0,4
73619,Stephanie Bates,5,3,2,10130,10863372.0,8352640.0,1
83825,Aaron Dominguez,5,8,2,10110,34354692.0,9114928.0,4
36756,Jake Lawrence,4,4,3,20112,755847738.0,2140398.0,0
49297,Amanda Bryan,3,9,3,20111,269084048.0,8324438.0,5
11184,Jacob Mejia,2,2,2,10130,349973130.0,4038410.0,1
14859,Emily Warner,1,4,5,60114,400928978.0,8885473.0,5
86717,Chris Woods,3,8,3,20113,600593651.0,8604123.0,6
90837,Deborah Skinner,1,4,3,20112,335260961.0,9447071.0,1
87292,Andrea Moran,1,4,3,20112,608932174.0,6514864.0,0
13263,Vickie Montoya,5,4,3,20115,105552513.0,3879489.0,3
41381,Leah Jackson,3,2,3,20114,78667038.0,6737113.0,1
33907,Stacey Torres,6,5,5,60113,533975637.0,9743659.0,2
85268,John Baxter,6,3,4,50113,353040859.0,2381102.0,3
62861,Jim Harrison MD,5,2,5,60113,805331856.0,6470256.0,0
75090,James Daniel,1,4,2,10150,541799582.0,9607732.0,1
57809,David Cox,1,3,1,40111,862420355.0,4518282.0,1
31563,Kathleen Patel,3,3,2,10120,525523207.0,5698178.0,1
30919,Jay Sawyer,7,9,5,60114,596266369.0,6595498.0,2
29865,Danielle Bennett,4,8,4,50112,354667785.0,4790017.0,5
71758,Michael Owens,4,9,4,50113,847454590.0,4009434.0,2
62015,Richard Wilkinson,4,7,5,60112,99001372.0,8124725.0,5
79641,Victor Martin,1,7,4,50115,185463625.0,8533304.0,5
42651,Lisa Aguirre,7,7,3,20114,852951296.0,8019749.0,2
29115,Eric Rodriguez,4,4,5,60114,149066055.0,3672402.0,3
74318,Victoria Wise,3,7,5,60114,536016936.0,8232476.0,5
52016,Jesse Smith,6,6,4,50115,418610649.0,7384292.0,2
58191,Karen Thompson,2,1,1,40114,45379592.0,6654384.0,1
37139,Mark Shaffer,6,1,1,40112,306138754.0,2215869.0,7
49676,Gina Cain,5,3,1,40114,405398818.0,2668272.0,7
49475,David Gilbert,7,9,2,10110,134729550.0,2404861.0,4
16095,Megan Love,3,9,1,40111,361703936.0,7916297.0,6
29829,James Aguilar,2,6,2,10110,98365677.0,6079416.0,1
45547,Crystal Franklin,5,8,3,20113,484291546.0,6150729.0,4
77189,Charles Stark,3,7,5,60112,993018701.0,4117249.0,0
38604,David Martin,3,8,3,20114,478091375.0,9401910.0,5
28632,Samantha Williams,6,1,3,20115,487588375.0,9760749.0,3
37652,Jamie Phillips,7,5,2,10150,126947097.0,5975026.0,4
19631,Brandon Carroll,3,1,3,20113,783902025.0,4160123.0,0
22391,Mr. Steven West,2,8,1,40114,143821693.0,3410447.0,6
28357,Abigail Ward,5,9,4,50113,231685023.0,5772911.0,2
43318,Michelle Mason,4,8,2,10110,806893351.0,2102196.0,6
85048,Dr. David Gallegos II,3,2,5,60111,108898200.0,4752484.0,3
77220,Harold Kirk,7,1,1,40112,475600009.0,5705285.0,7
82389,Deborah Smith,7,1,5,60111,765229188.0,7466617.0,3
42121,Destiny Griffin,6,2,3,20111,913285068.0,2868230.0,7
33921,Eric Martin,7,8,3,20112,300518937.0,4835477.0,4
44519,Anthony Russell,2,3,3,20113,734429311.0,5080621.0,0
64729,Anthony Neal,1,6,5,60113,93009223.0,7409677.0,5
36789,Denise West,2,3,4,50112,383565269.0,5040150.0,0
96522,Alicia Matthews,4,6,3,20112,817314637.0,5000496.0,6
41674,Theodore Montoya,2,6,2,10120,395867095.0,5141733.0,6
59576,David Campbell,6,8,3,20113,406959698.0,4037383.0,4
51521,Reginald Farmer,3,2,1,40112,552679378.0,2262122.0,1
64916,Mary Owen,4,8,1,40113,984628684.0,7513535.0,6
52580,Deanna Martinez,4,2,3,20112,472895622.0,3452530.0,0
84347,James Humphrey,1,3,5,60113,775343804.0,9233043.0,0
41605,Sean Donaldson,6,3,5,60112,450092392.0,7011076.0,3
14127,Andrew English,2,8,4,50111,475304495.0,5300108.0,5
40874,Jeffery Pittman,2,2,5,60112,318189841.0,7465371.0,0
43900,Keith Jordan,7,8,3,20112,566211015.0,8668186.0,2
22920,Valerie Dean,3,5,3,20114,825210907.0,6267555.0,0
69947,William Perry,3,6,5,60114,569040759.0,9934575.0,5
76761,Sandra Cooper,6,6,2,10110,298123874.0,8933756.0,4
95393,Francis Velazquez,7,4,5,60114,553821224.0,3065902.0,2
87554,Tiffany Woods,5,1,2,10140,527488652.0,6424205.0,7
29242,Mark Mckinney,5,5,2,10150,997024370.0,4500934.0,7
39257,Roger Moore,2,4,1,40111,927249124.0,8927100.0,6
40809,Debra Howe,5,3,3,20112,355983601.0,4761753.0,3
50429,Lauren Buck,5,4,4,50114,244704969.0,4796552.0,3
62832,Christopher Parsons,2,6,3,20111,590410896.0,3207948.0,6
60303,Andrew Kennedy,6,3,1,40114,988376196.0,2559893.0,7
25373,Kristine Rogers,2,3,1,40111,878590748.0,8766518.0,1
31473,Raymond Arellano,6,3,2,10130,327136884.0,7159059.0,7
39862,Derrick Zimmerman,2,7,4,50112,391557845.0,5321067.0,5
59737,Dennis Chavez,3,3,1,40113,506586871.0,5256112.0,1
34193,Vanessa Burns,3,9,5,60111,465853888.0,5859988.0,5
23626,David Brown,3,2,3,20113,295016173.0,9535120.0,1
61920,Amber Williams,5,1,5,60115,211015205.0,2991875.0,3
29920,Alexis Owens,5,6,5,60112,642854768.0,6526454.0,2
84505,Gabrielle Huynh,6,5,4,50112,300372583.0,9197097.0,3
94183,Mary Pierce,7,7,3,20113,286485944.0,4805838.0,4
74402,Patrick Forbes,2,5,2,10110,765811090.0,4198083.0,6
99469,Xavier Bishop,4,4,5,60113,35767146.0,5211774.0,3
56157,David Lopez,2,6,1,40114,28110552.0,9595570.0,1
76581,Nicholas Reynolds,1,9,3,20111,250837829.0,4856480.0,5
42863,Diane Waters,4,8,2,10110,828974663.0,7001881.0,6
38320,Jon Green,4,2,1,40115,888456058.0,4550931.0,7
76171,Scott Thompson,2,7,4,50114,58459409.0,5686831.0,5
65325,Brandon Davis,5,6,1,40114,765126324.0,2753074.0,7
69581,Scott Garrison,4,6,1,40115,604224807.0,9475518.0,6
80876,Brittany Carter,7,4,5,60114,44701277.0,3841155.0,3
41444,Kimberly Acevedo,3,3,1,40113,205303755.0,4844902.0,1
28323,Lee Gross,6,9,2,10140,969514485.0,2230121.0,4
38277,Kathleen Curtis,1,6,5,60113,436855713.0,6746227.0,5
84581,Kimberly Thornton,3,3,5,60111,839840112.0,8815625.0,0
57412,Jose Williams,6,2,5,60115,768310149.0,3364169.0,3
65846,Edward Brown,2,6,3,20111,874544110.0,5855386.0,6
71140,Tina Ross,3,9,5,60115,955820058.0,7385022.0,2
63531,Jordan Mercado,5,9,4,50115,960622346.0,8619891.0,2
86394,Mary Henderson,3,2,5,60113,230235675.0,6968716.0,3
20931,Brian Davis,1,3,5,60111,996273228.0,7516323.0,0
46389,David Jefferson,3,1,2,10110,552931384.0,2247468.0,1
99913,Ashley Salazar,7,7,1,40115,575524576.0,5633311.0,4
56541,Amber Evans,4,9,5,60115,456588921.0,6224841.0,5
57747,Christopher Moore MD,4,1,3,20115,267422961.0,4873419.0,3
45957,Sean Miller,6,9,4,50113,430633365.0,6617635.0,2
27982,Mrs. Erica Medina,1,5,3,20111,391186059.0,2937441.0,0
73712,Mark Johnson,1,1,2,10110,232499519.0,4176691.0,1
15305,Richard Stephens,6,3,4,50115,286024312.0,8981020.0,3
47643,Amber Levy,2,2,2,10150,514780790.0,9600632.0,1
72425,Veronica Wilson,2,4,1,40111,155957817.0,7058319.0,1
12243,Christopher Wood,3,5,5,60114,473650659.0,5225038.0,5
33759,Sandra Brown,2,5,1,40114,531392511.0,9973278.0,1
25327,Rachel Davis,3,6,3,20112,86013202.0,3929786.0,5
30425,Alexandra Valencia,3,3,1,40113,750377235.0,9138210.0,1
