order_id,gmv,profit,quantity,category,sub_category,cost,total_gmv,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
AZ-2012-6992857,35.0,5.0,2,Office Supplies,Paper,30.0,70.0,30.0,10.0,2012-08-21,Robert Quick,Lagny-sur-Marne,France,Central,Consumer,2012-08-24,Priority,2.713016,48.87296
AZ-2011-7072417,81.0,19.0,3,Office Supplies,Supplies,62.0,243.0,62.0,57.0,2011-04-07,Evie Rees,Le Blanc-Mesnil,France,Central,Consumer,2011-04-13,Economy,2.46436,48.941345
AZ-2013-8287659,68.0,7.0,2,Office Supplies,Paper,61.0,136.0,61.0,14.0,2013-08-01,Noah Chamberlain,Le Blanc-Mesnil,France,Central,Consumer,2013-08-03,Priority,2.46436,48.941345
AZ-2011-7072417,53.0,2.0,4,Office Supplies,Binders,51.0,212.0,51.0,8.0,2011-04-07,Evie Rees,Le Blanc-Mesnil,France,Central,Consumer,2011-04-13,Economy,2.46436,48.941345
AZ-2013-990166,150.0,32.0,3,Office Supplies,Binders,118.0,450.0,118.0,96.0,2013-10-22,Toby Starling,Le Blanc-Mesnil,France,Central,Consumer,2013-10-22,Immediate,2.46436,48.941345
AZ-2013-8287659,37.0,9.0,3,Office Supplies,Labels,28.0,111.0,28.0,27.0,2013-08-01,Noah Chamberlain,Le Blanc-Mesnil,France,Central,Consumer,2013-08-03,Priority,2.46436,48.941345
AZ-2012-3002893,416.0,68.0,4,Technology,Machines,348.0,1664.0,348.0,272.0,2012-04-13,Maya Pamphlett,Lons-le-Saunier,France,Central,Consumer,2012-04-17,Economy,5.550796,46.671361
AZ-2012-9490476,985.0,142.0,3,Furniture,Bookcases,843.0,2955.0,843.0,426.0,2012-09-20,Kayleigh Summers,Mantes-la-Jolie,France,Central,Consumer,2012-09-25,Economy,1.714958,48.989323
AZ-2014-2961810,104.0,19.0,2,Office Supplies,Binders,85.0,208.0,85.0,38.0,2014-08-20,Angus Ibsch,Mantes-la-Ville,France,Central,Consumer,2014-08-27,Economy,1.713371,48.978154
AZ-2013-9306812,68.0,33.0,6,Office Supplies,Fasteners,35.0,408.0,35.0,198.0,2013-11-12,Florence Wark,Rueil-Malmaison,France,Central,Consumer,2013-11-16,Economy,2.17693,48.882767
AZ-2012-808163,245.0,71.0,2,Technology,Machines,174.0,490.0,174.0,142.0,2012-03-20,Aaron Bootman,Southend-on-Sea,United Kingdom,North,Consumer,2012-03-20,Immediate,0.7077123,51.5459269
AZ-2014-2478728,77.0,27.0,3,Office Supplies,Art,50.0,231.0,50.0,81.0,2014-05-23,Hayley Baldwinson,Southend-on-Sea,United Kingdom,North,Consumer,2014-05-25,Priority,0.7077123,51.5459269
AZ-2014-2478728,59.0,7.0,4,Office Supplies,Binders,23.0,236.0,52.0,28.0,2014-05-23,Hayley Baldwinson,Southend-on-Sea,United Kingdom,North,Consumer,2014-05-25,Priority,0.7077123,51.5459269
AZ-2014-2107464,78.0,5.0,7,Office Supplies,Labels,73.0,546.0,73.0,35.0,2014-08-25,Wanda Wingert,Southend-on-Sea,United Kingdom,North,Consumer,2014-08-27,Priority,0.7077123,51.5459269
AZ-2012-3853973,173.0,0.0,5,Office Supplies,Supplies,173.0,865.0,173.0,0.0,2012-11-08,Nicole Nash,Torre del Greco,Italy,South,Consumer,2012-11-12,Economy,14.367461,40.7894429
AZ-2012-3603258,27.0,4.0,3,Office Supplies,Labels,23.0,81.0,23.0,12.0,2012-06-26,Jayden Ali,Villiers-le-Bel,France,Central,Consumer,2012-06-26,Immediate,2.387981,49.007379
AZ-2013-1313420,1306.0,107.0,6,Technology,Machines,1199.0,7836.0,1199.0,642.0,2013-10-16,Gilbert Montgomery,Villiers-le-Bel,France,Central,Consumer,2013-10-18,Priority,2.387981,49.007379
AZ-2012-3603258,22.0,0.0,1,Office Supplies,Art,22.0,22.0,22.0,0.0,2012-06-26,Jayden Ali,Villiers-le-Bel,France,Central,Consumer,2012-06-26,Immediate,2.387981,49.007379
AZ-2011-555801,271.0,51.0,9,Office Supplies,Binders,220.0,2439.0,220.0,459.0,2011-06-13,Angus Gether,Vitry-sur-Seine,France,Central,Consumer,2011-06-18,Economy Plus,2.39851,48.792001
AZ-2012-2462721,45.0,15.0,5,Office Supplies,Labels,30.0,225.0,30.0,75.0,2012-08-31,Evie Rees,Vitry-sur-Seine,France,Central,Consumer,2012-09-02,Economy Plus,2.39851,48.792001
AZ-2011-555801,48.0,18.0,3,Office Supplies,Art,30.0,144.0,30.0,54.0,2011-06-13,Angus Gether,Vitry-sur-Seine,France,Central,Consumer,2011-06-18,Economy Plus,2.39851,48.792001
AZ-2011-2397035,208.0,12.0,2,Technology,Machines,196.0,416.0,196.0,24.0,2011-02-07,Millie Newman,Boulogne-sur-Mer,France,Central,Consumer,2011-02-11,Economy,1.613334,50.725231
AZ-2011-2397035,112.0,4.0,4,Office Supplies,Art,108.0,448.0,108.0,16.0,2011-02-07,Millie Newman,Boulogne-sur-Mer,France,Central,Consumer,2011-02-11,Economy,1.613334,50.725231
AZ-2011-2397035,50.0,6.0,4,Office Supplies,Binders,44.0,200.0,44.0,24.0,2011-02-07,Millie Newman,Boulogne-sur-Mer,France,Central,Consumer,2011-02-11,Economy,1.613334,50.725231
AZ-2014-8532434,170.0,19.0,5,Office Supplies,Paper,151.0,850.0,151.0,95.0,2014-04-14,Chelsea Bannister,Castelnau-le-Lez,France,Central,Consumer,2014-04-17,Economy Plus,3.8975051,43.6329827
AZ-2011-9917214,91.0,39.0,11,Office Supplies,Binders,9.0,1001.0,52.0,429.0,2011-10-25,Millie Newman,Clermont-Ferrand,France,Central,Consumer,2011-10-29,Economy Plus,3.087025,45.777222
AZ-2012-7250654,14.0,6.0,2,Office Supplies,Labels,8.0,28.0,8.0,12.0,2012-09-26,Pearl Summers,Clermont-Ferrand,France,Central,Consumer,2012-09-28,Economy Plus,3.087025,45.777222
AZ-2014-3025995,138.0,58.0,7,Office Supplies,Art,80.0,966.0,80.0,406.0,2014-11-07,Benjamin Humphries,Clermont-Ferrand,France,Central,Consumer,2014-11-09,Priority,3.087025,45.777222
AZ-2012-7250654,371.0,87.0,1,Furniture,Bookcases,284.0,371.0,284.0,87.0,2012-09-26,Pearl Summers,Clermont-Ferrand,France,Central,Consumer,2012-09-28,Economy Plus,3.087025,45.777222
AZ-2012-7250654,30.0,12.0,3,Office Supplies,Envelopes,18.0,90.0,18.0,36.0,2012-09-26,Pearl Summers,Clermont-Ferrand,France,Central,Consumer,2012-09-28,Economy Plus,3.087025,45.777222
AZ-2012-7250654,88.0,27.0,2,Furniture,Furnishings,61.0,176.0,61.0,54.0,2012-09-26,Pearl Summers,Clermont-Ferrand,France,Central,Consumer,2012-09-28,Economy Plus,3.087025,45.777222
AZ-2012-5854289,221.0,91.0,7,Office Supplies,Binders,130.0,1547.0,130.0,637.0,2012-03-20,Terence Welch,Corbeil-Essonnes,France,Central,Consumer,2012-03-23,Priority,2.474805,48.6102599
AZ-2012-5854289,166.0,16.0,3,Technology,Phones,150.0,498.0,150.0,48.0,2012-03-20,Terence Welch,Corbeil-Essonnes,France,Central,Consumer,2012-03-23,Priority,2.474805,48.6102599
AZ-2011-9194903,125.0,5.0,3,Office Supplies,Envelopes,120.0,375.0,120.0,15.0,2011-06-24,Ralph Holmes,La Seyne-sur-Mer,France,Central,Consumer,2011-06-28,Economy,5.878219,43.102976
AZ-2014-8970426,140.0,15.0,5,Office Supplies,Art,125.0,700.0,125.0,75.0,2014-01-16,Abigail Humffray,La Seyne-sur-Mer,France,Central,Consumer,2014-01-16,Immediate,5.878219,43.102976
AZ-2014-449112,26.0,10.0,2,Office Supplies,Binders,16.0,52.0,16.0,20.0,2014-12-22,Toby Conway,La Teste-de-Buch,France,Central,Consumer,2014-12-25,Economy Plus,-1.148224,44.631077
AZ-2012-2675559,71.0,25.0,3,Office Supplies,Storage,46.0,213.0,46.0,75.0,2012-05-09,Kristen Holland,La Teste-de-Buch,France,Central,Consumer,2012-05-13,Economy,-1.148224,44.631077
AZ-2014-8294649,1547.0,340.0,6,Technology,Accessories,1207.0,9282.0,1207.0,2040.0,2014-08-06,Jude Leonard,Levallois-Perret,France,Central,Consumer,2014-08-07,Priority,2.287864,48.893217
AZ-2014-6019807,828.0,230.0,2,Furniture,Chairs,598.0,1656.0,598.0,460.0,2014-05-20,Dylan Dry,Levallois-Perret,France,Central,Consumer,2014-05-21,Priority,2.287864,48.893217
AZ-2014-6019807,34.0,10.0,2,Office Supplies,Paper,24.0,68.0,24.0,20.0,2014-05-20,Dylan Dry,Levallois-Perret,France,Central,Consumer,2014-05-21,Priority,2.287864,48.893217
AZ-2014-6019807,72.0,16.0,2,Office Supplies,Supplies,56.0,144.0,56.0,32.0,2014-05-20,Dylan Dry,Levallois-Perret,France,Central,Consumer,2014-05-21,Priority,2.287864,48.893217
AZ-2014-6019807,489.0,142.0,6,Technology,Accessories,347.0,2934.0,347.0,852.0,2014-05-20,Dylan Dry,Levallois-Perret,France,Central,Consumer,2014-05-21,Priority,2.287864,48.893217
AZ-2013-2868494,112.0,55.0,4,Office Supplies,Paper,57.0,448.0,57.0,220.0,2013-01-02,Kenneth Gonzales,Maisons-Laffitte,France,Central,Consumer,2013-01-03,Priority,2.1423899,48.947545
AZ-2013-2868494,46.0,13.0,3,Office Supplies,Binders,33.0,138.0,33.0,39.0,2013-01-02,Kenneth Gonzales,Maisons-Laffitte,France,Central,Consumer,2013-01-03,Priority,2.1423899,48.947545
AZ-2012-6468483,123.0,56.0,4,Office Supplies,Paper,67.0,492.0,67.0,224.0,2012-04-04,Charles Carey,Marano di Napoli,Italy,South,Consumer,2012-04-04,Immediate,14.1916736,40.8899594
AZ-2011-8510218,42.0,14.0,4,Office Supplies,Binders,28.0,168.0,28.0,56.0,2011-12-24,Gail Thompson,Molina de Segura,Spain,South,Consumer,2011-12-29,Economy,-1.2073261,38.051681
AZ-2014-9743631,15.0,2.0,1,Office Supplies,Fasteners,13.0,15.0,13.0,2.0,2014-07-05,Nicole Carr,Molina de Segura,Spain,South,Consumer,2014-07-08,Economy Plus,-1.2073261,38.051681
AZ-2012-8903845,82.0,7.0,1,Technology,Accessories,75.0,82.0,75.0,7.0,2012-11-17,Tyson Brookman,Molina de Segura,Spain,South,Consumer,2012-11-21,Economy,-1.2073261,38.051681
BN-2012-4743725,454.0,126.0,3,Furniture,Bookcases,328.0,1362.0,328.0,378.0,2012-01-24,Peter Daly,Rillieux-la-Pape,France,Central,Consumer,2012-01-30,Economy,4.897126,45.819655
BN-2012-4743725,332.0,0.0,5,Technology,Machines,332.0,1660.0,332.0,0.0,2012-01-24,Peter Daly,Rillieux-la-Pape,France,Central,Consumer,2012-01-30,Economy,4.897126,45.819655
AZ-2014-772338,39.0,14.0,5,Office Supplies,Fasteners,25.0,195.0,25.0,70.0,2014-01-14,Ashton Charles,Stockton-on-Tees,United Kingdom,North,Consumer,2014-01-18,Economy,-1.3289821,54.5704551
AZ-2014-772338,4141.0,1698.0,13,Technology,Copiers,2443.0,53833.0,2443.0,22074.0,2014-01-14,Ashton Charles,Stockton-on-Tees,United Kingdom,North,Consumer,2014-01-18,Economy,-1.3289821,54.5704551
AZ-2011-8864835,22.0,0.0,1,Office Supplies,Art,22.0,22.0,22.0,0.0,2011-10-07,Noah Chamberlain,Stockton-on-Tees,United Kingdom,North,Consumer,2011-10-08,Priority,-1.3289821,54.5704551
AZ-2013-9144577,97.0,0.0,2,Office Supplies,Supplies,97.0,194.0,97.0,0.0,2013-05-16,Cerys Edwards,Bergisch Gladbach,Germany,Central,Consumer,2013-05-19,Priority,7.1286213,50.9923091
AZ-2013-9144577,381.0,19.0,13,Office Supplies,Art,362.0,4953.0,362.0,247.0,2013-05-16,Cerys Edwards,Bergisch Gladbach,Germany,Central,Consumer,2013-05-19,Priority,7.1286213,50.9923091
AZ-2011-8648970,45.0,22.0,2,Office Supplies,Supplies,23.0,90.0,23.0,44.0,2011-11-04,Dylan Dry,Cinisello Balsamo,Italy,South,Consumer,2011-11-06,Economy Plus,9.2143838,45.5583553
AZ-2011-8844789,2521.0,803.0,11,Furniture,Chairs,1161.0,27731.0,1718.0,8833.0,2011-04-27,Lori Miller,Le Petit-Quevilly,France,Central,Consumer,2011-05-03,Economy,1.054325,49.429895
AZ-2011-8844789,5.0,2.0,1,Office Supplies,Binders,3.0,5.0,3.0,2.0,2011-04-27,Lori Miller,Le Petit-Quevilly,France,Central,Consumer,2011-05-03,Economy,1.054325,49.429895
AZ-2014-1343992,1113.0,297.0,3,Furniture,Bookcases,816.0,3339.0,816.0,891.0,2014-08-02,Imogen Symon,Le Petit-Quevilly,France,Central,Consumer,2014-08-03,Priority,1.054325,49.429895
AZ-2011-8844789,31.0,6.0,3,Office Supplies,Labels,25.0,93.0,25.0,18.0,2011-04-27,Lori Miller,Le Petit-Quevilly,France,Central,Consumer,2011-05-03,Economy,1.054325,49.429895
AZ-2011-8844789,218.0,7.0,5,Office Supplies,Storage,211.0,1090.0,211.0,35.0,2011-04-27,Lori Miller,Le Petit-Quevilly,France,Central,Consumer,2011-05-03,Economy,1.054325,49.429895
AZ-2013-8445790,206.0,97.0,10,Office Supplies,Paper,109.0,2060.0,109.0,970.0,2013-05-01,Samuel Thomas,Marina di Carrara,Italy,South,Consumer,2013-05-05,Economy,10.0438256,44.0359679
AZ-2013-8445790,164.0,78.0,3,Office Supplies,Art,86.0,492.0,86.0,234.0,2013-05-01,Samuel Thomas,Marina di Carrara,Italy,South,Consumer,2013-05-05,Economy,10.0438256,44.0359679
AZ-2012-385874,52.0,5.0,3,Office Supplies,Art,47.0,156.0,47.0,15.0,2012-06-08,Lewis Greenwood,Mont-Saint-Aignan,France,Central,Consumer,2012-06-13,Economy,1.079798,49.459778
BN-2012-9322615,72.0,10.0,3,Office Supplies,Supplies,62.0,216.0,62.0,30.0,2012-09-28,William Horton,Neuilly-Plaisance,France,Central,Consumer,2012-09-28,Immediate,2.509142,48.865205
AZ-2011-2189408,194.0,73.0,3,Technology,Phones,121.0,582.0,121.0,219.0,2011-05-15,Edward Hodges,Neuilly-sur-Marne,France,Central,Consumer,2011-05-19,Economy Plus,2.528373,48.856898
BN-2013-3350047,303.0,10.0,5,Technology,Phones,74.0,1515.0,293.0,50.0,2013-10-11,Courtney Hancock,Neuilly-sur-Seine,France,Central,Consumer,2013-10-15,Economy,2.26851,48.884831
BN-2013-3350047,1554.0,730.0,6,Technology,Accessories,824.0,9324.0,824.0,4380.0,2013-10-11,Courtney Hancock,Neuilly-sur-Seine,France,Central,Consumer,2013-10-15,Economy,2.26851,48.884831
AZ-2011-8408139,51.0,20.0,3,Office Supplies,Storage,31.0,153.0,31.0,60.0,2011-09-08,Ashton Foley,Neuilly-sur-Seine,France,Central,Consumer,2011-09-14,Economy,2.26851,48.884831
AZ-2014-2767190,68.0,27.0,4,Office Supplies,Storage,41.0,272.0,41.0,108.0,2014-08-02,Kayleigh Farmer,Palma de Mallorca,Spain,South,Consumer,2014-08-05,Economy Plus,2.6501603,39.5696005
AZ-2014-5706621,184.0,64.0,3,Office Supplies,Appliances,120.0,552.0,120.0,192.0,2014-12-25,Kian Sykes,Palma de Mallorca,Spain,South,Consumer,2014-12-31,Economy,2.6501603,39.5696005
AZ-2014-2767190,66.0,13.0,6,Office Supplies,Fasteners,53.0,396.0,53.0,78.0,2014-08-02,Kayleigh Farmer,Palma de Mallorca,Spain,South,Consumer,2014-08-05,Economy Plus,2.6501603,39.5696005
AZ-2013-7710840,30.0,11.0,2,Office Supplies,Art,19.0,60.0,19.0,22.0,2013-06-13,Robert Neil,Palma de Mallorca,Spain,South,Consumer,2013-06-16,Economy Plus,2.6501603,39.5696005
AZ-2013-6063955,103.0,36.0,4,Office Supplies,Art,67.0,412.0,67.0,144.0,2013-10-25,Ramona Hohl,Palma de Mallorca,Spain,South,Consumer,2013-10-28,Economy Plus,2.6501603,39.5696005
BN-2012-9454335,136.0,52.0,3,Technology,Accessories,84.0,408.0,84.0,156.0,2012-10-04,Lester Wimmer,Palma de Mallorca,Spain,South,Consumer,2012-10-04,Immediate,2.6501603,39.5696005
AZ-2013-7710840,11.0,2.0,1,Office Supplies,Binders,9.0,11.0,9.0,2.0,2013-06-13,Robert Neil,Palma de Mallorca,Spain,South,Consumer,2013-06-16,Economy Plus,2.6501603,39.5696005
AZ-2014-2767190,605.0,218.0,2,Office Supplies,Appliances,387.0,1210.0,387.0,436.0,2014-08-02,Kayleigh Farmer,Palma de Mallorca,Spain,South,Consumer,2014-08-05,Economy Plus,2.6501603,39.5696005
AZ-2013-6063955,587.0,65.0,4,Technology,Copiers,522.0,2348.0,522.0,260.0,2013-10-25,Ramona Hohl,Palma de Mallorca,Spain,South,Consumer,2013-10-28,Economy Plus,2.6501603,39.5696005
AZ-2014-1769606,71.0,16.0,5,Office Supplies,Fasteners,55.0,355.0,55.0,80.0,2014-05-05,Gracie Powell,Saint-Pol-sur-Mer,France,Central,Consumer,2014-05-09,Economy Plus,2.34247,51.026461
AZ-2014-1769606,28.0,1.0,1,Office Supplies,Art,27.0,28.0,27.0,1.0,2014-05-05,Gracie Powell,Saint-Pol-sur-Mer,France,Central,Consumer,2014-05-09,Economy Plus,2.34247,51.026461
AZ-2014-8231196,207.0,33.0,2,Technology,Accessories,174.0,414.0,174.0,66.0,2014-08-23,Alana Zahel,Salon-de-Provence,France,Central,Consumer,2014-08-23,Immediate,5.097022,43.640199
AZ-2014-8231196,290.0,35.0,6,Office Supplies,Binders,255.0,1740.0,255.0,210.0,2014-08-23,Alana Zahel,Salon-de-Provence,France,Central,Consumer,2014-08-23,Immediate,5.097022,43.640199
AZ-2012-6233786,536.0,44.0,5,Technology,Phones,492.0,2680.0,492.0,220.0,2012-07-20,Jade Farmer,Savigny-le-Temple,France,Central,Consumer,2012-07-26,Economy,2.580987,48.59586
AZ-2012-6233786,82.0,27.0,3,Office Supplies,Envelopes,55.0,246.0,55.0,81.0,2012-07-20,Jade Farmer,Savigny-le-Temple,France,Central,Consumer,2012-07-26,Economy,2.580987,48.59586
AZ-2012-6233786,680.0,80.0,3,Technology,Machines,600.0,2040.0,600.0,240.0,2012-07-20,Jade Farmer,Savigny-le-Temple,France,Central,Consumer,2012-07-26,Economy,2.580987,48.59586
AZ-2014-6745557,166.0,27.0,2,Technology,Accessories,139.0,332.0,139.0,54.0,2014-03-17,Christy Wiley,Vigneux-sur-Seine,France,Central,Consumer,2014-03-22,Economy,2.416924,48.700094
AZ-2011-9777525,32.0,7.0,3,Office Supplies,Binders,25.0,96.0,25.0,21.0,2011-06-21,Charlie Horrocks,Weston-super-Mare,United Kingdom,North,Consumer,2011-06-27,Economy,-2.977255,51.347405
AZ-2011-9777525,405.0,8.0,4,Technology,Accessories,397.0,1620.0,397.0,32.0,2011-06-21,Charlie Horrocks,Weston-super-Mare,United Kingdom,North,Consumer,2011-06-27,Economy,-2.977255,51.347405
AZ-2014-3625438,95.0,38.0,5,Office Supplies,Art,57.0,475.0,57.0,190.0,2014-02-22,Aaron Cunningham,Weston-super-Mare,United Kingdom,North,Consumer,2014-02-26,Economy Plus,-2.977255,51.347405
AZ-2014-4467303,39.0,12.0,3,Office Supplies,Binders,27.0,117.0,27.0,36.0,2014-08-02,Harry Ahmed,Brive-la-Gaillarde,France,Central,Consumer,2014-08-07,Economy,1.533937,45.159555
AZ-2014-4467303,60.0,25.0,3,Office Supplies,Storage,35.0,180.0,35.0,75.0,2014-08-02,Harry Ahmed,Brive-la-Gaillarde,France,Central,Consumer,2014-08-07,Economy,1.533937,45.159555
AZ-2014-6559589,88.0,20.0,2,Office Supplies,Storage,68.0,176.0,68.0,40.0,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-8676068,43.0,17.0,1,Office Supplies,Storage,26.0,43.0,26.0,17.0,2014-08-20,Evie Rees,Fontenay-aux-Roses,France,Central,Consumer,2014-08-23,Priority,2.287181,48.789776
AZ-2014-6559589,246.0,98.0,5,Office Supplies,Binders,148.0,1230.0,148.0,490.0,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2011-3117259,249.0,70.0,6,Technology,Machines,179.0,1494.0,179.0,420.0,2011-08-08,Kiera Chandler,Fontenay-aux-Roses,France,Central,Consumer,2011-08-12,Economy Plus,2.287181,48.789776
AZ-2014-6559589,162.0,55.0,3,Office Supplies,Art,107.0,486.0,107.0,165.0,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,139.0,21.0,3,Technology,Accessories,118.0,417.0,118.0,63.0,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,120.0,1.0,1,Furniture,Chairs,119.0,120.0,119.0,1.0,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,88.0,19.0,2,Office Supplies,Supplies,69.0,176.0,69.0,38.0,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2012-5466506,198.0,65.0,4,Office Supplies,Art,133.0,792.0,133.0,260.0,2012-12-14,Louis Wilson,Reggio nell'Emilia,Italy,South,Consumer,2012-12-17,Economy Plus,10.6296859,44.6989932
AZ-2014-4842242,31.0,5.0,2,Office Supplies,Art,26.0,62.0,26.0,10.0,2014-12-24,Tyson Ebden,Reggio nell'Emilia,Italy,South,Consumer,2014-12-24,Immediate,10.6296859,44.6989932
BN-2014-7902691,49.0,3.0,1,Office Supplies,Supplies,46.0,49.0,46.0,3.0,2014-12-04,Georgina Garner,Reggio nell'Emilia,Italy,South,Consumer,2014-12-06,Economy Plus,10.6296859,44.6989932
AZ-2014-4842242,2553.0,843.0,7,Furniture,Bookcases,1710.0,17871.0,1710.0,5901.0,2014-12-24,Tyson Ebden,Reggio nell'Emilia,Italy,South,Consumer,2014-12-24,Immediate,10.6296859,44.6989932
AZ-2014-1092798,64.0,3.0,4,Office Supplies,Art,61.0,256.0,61.0,12.0,2014-01-31,Jose Gullo,Reggio nell'Emilia,Italy,South,Consumer,2014-02-03,Priority,10.6296859,44.6989932
AZ-2012-3052351,248.0,82.0,5,Office Supplies,Art,166.0,1240.0,166.0,410.0,2012-09-14,Laura Akhtar,Sesto San Giovanni,Italy,South,Consumer,2012-09-18,Economy,9.2256875,45.5328245
AZ-2012-3052351,182.0,84.0,6,Office Supplies,Binders,98.0,1092.0,98.0,504.0,2012-09-14,Laura Akhtar,Sesto San Giovanni,Italy,South,Consumer,2012-09-18,Economy,9.2256875,45.5328245
AZ-2014-1007120,1232.0,530.0,3,Furniture,Bookcases,702.0,3696.0,702.0,1590.0,2014-04-28,Robert Quick,Sesto San Giovanni,Italy,South,Consumer,2014-05-03,Economy,9.2256875,45.5328245
AZ-2012-6371267,357.0,54.0,3,Office Supplies,Storage,303.0,1071.0,303.0,162.0,2012-09-02,Charles Carey,Sesto San Giovanni,Italy,South,Consumer,2012-09-06,Economy,9.2256875,45.5328245
AZ-2012-6371267,204.0,59.0,4,Office Supplies,Binders,145.0,816.0,145.0,236.0,2012-09-02,Charles Carey,Sesto San Giovanni,Italy,South,Consumer,2012-09-06,Economy,9.2256875,45.5328245
AZ-2014-1007120,990.0,436.0,9,Furniture,Furnishings,554.0,8910.0,554.0,3924.0,2014-04-28,Robert Quick,Sesto San Giovanni,Italy,South,Consumer,2014-05-03,Economy,9.2256875,45.5328245
AZ-2012-8884167,55.0,17.0,4,Office Supplies,Fasteners,38.0,220.0,38.0,68.0,2012-05-09,Angie Massengill,Tremblay-en-France,France,Central,Consumer,2012-05-09,Immediate,2.557211,48.979952
AZ-2011-2002251,58.0,8.0,2,Office Supplies,Art,50.0,116.0,50.0,16.0,2011-01-20,Nathan Iqbal,Villiers-sur-Marne,France,Central,Consumer,2011-01-25,Economy,2.546798,48.825787
AZ-2014-338779,247.0,82.0,2,Office Supplies,Storage,165.0,494.0,165.0,164.0,2014-12-29,Judy Rodriquez,Champigny-sur-Marne,France,Central,Consumer,2014-12-29,Immediate,2.515556,48.817049
AZ-2011-1680940,270.0,75.0,3,Furniture,Chairs,195.0,810.0,195.0,225.0,2011-08-01,Leslie Wilson,Champigny-sur-Marne,France,Central,Consumer,2011-08-08,Economy,2.515556,48.817049
AZ-2014-338779,973.0,205.0,2,Office Supplies,Appliances,768.0,1946.0,768.0,410.0,2014-12-29,Judy Rodriquez,Champigny-sur-Marne,France,Central,Consumer,2014-12-29,Immediate,2.515556,48.817049
AZ-2014-338779,505.0,125.0,12,Office Supplies,Art,113.0,6060.0,380.0,1500.0,2014-12-29,Judy Rodriquez,Champigny-sur-Marne,France,Central,Consumer,2014-12-29,Immediate,2.515556,48.817049
AZ-2014-2323449,175.0,51.0,6,Office Supplies,Binders,124.0,1050.0,124.0,306.0,2014-12-09,Mary Saterfiel,Champigny-sur-Marne,France,Central,Consumer,2014-12-16,Economy,2.515556,48.817049
AZ-2014-338779,163.0,12.0,8,Office Supplies,Binders,83.0,1304.0,151.0,96.0,2014-12-29,Judy Rodriquez,Champigny-sur-Marne,France,Central,Consumer,2014-12-29,Immediate,2.515556,48.817049
AZ-2011-2112563,51.0,18.0,3,Office Supplies,Art,33.0,153.0,33.0,54.0,2011-05-10,Francesca Bowen,Champigny-sur-Marne,France,Central,Consumer,2011-05-15,Economy,2.515556,48.817049
AZ-2011-2112563,292.0,87.0,4,Technology,Machines,150.0,1168.0,205.0,348.0,2011-05-10,Francesca Bowen,Champigny-sur-Marne,France,Central,Consumer,2011-05-15,Economy,2.515556,48.817049
AZ-2014-1191751,26.0,7.0,1,Office Supplies,Art,19.0,26.0,19.0,7.0,2014-01-22,Nate Dacey,Falconara Marittima,Italy,South,Consumer,2014-01-26,Economy,13.4029204,43.6276081
AZ-2014-9905195,156.0,36.0,5,Office Supplies,Paper,120.0,780.0,120.0,180.0,2014-05-22,Nathan Clayton,Guidonia Montecelio,Italy,South,Consumer,2014-05-28,Economy,12.7245045,41.9939694
AZ-2014-778430,203.0,84.0,2,Technology,Copiers,119.0,406.0,119.0,168.0,2014-04-21,Freddie Kaur,Issy-les-Moulineaux,France,Central,Consumer,2014-04-24,Priority,2.2743419,48.8245306
AZ-2012-2417161,278.0,39.0,5,Furniture,Furnishings,96.0,1390.0,239.0,195.0,2012-05-12,Nate Dacey,Las Rozas de Madrid,Spain,South,Consumer,2012-05-14,Priority,-3.8757916,40.4935329
AZ-2013-7397368,308.0,100.0,6,Furniture,Chairs,208.0,1848.0,208.0,600.0,2013-11-11,Freddie Kaur,Las Rozas de Madrid,Spain,South,Consumer,2013-11-13,Economy Plus,-3.8757916,40.4935329
AZ-2011-2627856,41.0,18.0,4,Office Supplies,Art,23.0,164.0,23.0,72.0,2011-06-27,Randall Roberts,Las Rozas de Madrid,Spain,South,Consumer,2011-07-03,Economy,-3.8757916,40.4935329
AZ-2012-2417161,56.0,11.0,4,Office Supplies,Art,14.0,224.0,45.0,44.0,2012-05-12,Nate Dacey,Las Rozas de Madrid,Spain,South,Consumer,2012-05-14,Priority,-3.8757916,40.4935329
AZ-2013-7397368,81.0,22.0,1,Technology,Phones,59.0,81.0,59.0,22.0,2013-11-11,Freddie Kaur,Las Rozas de Madrid,Spain,South,Consumer,2013-11-13,Economy Plus,-3.8757916,40.4935329
