cust_id,name,bank_id,dob,city,total_transaction,income,cluster
91874,Ricky Cunningham,4,5,1,840635275.0,2101476.0,1
65918,Jonathan Thompson,6,6,5,694020067.0,9337788.0,2
18131,Kristin Doyle,2,4,1,470636274.0,2103599.0,3
49423,Rhonda Goodwin,6,9,5,301636804.0,6948248.0,2
42845,Elizabeth Parsons,5,1,3,172303433.0,8897534.0,3
95403,Laura Patterson,6,9,2,285415849.0,2465533.0,1
60384,Daniel Leon,5,3,4,212393239.0,7214653.0,2
59035,Nicholas Solomon,7,4,1,123375827.0,2000797.0,1
44614,George Kemp,6,6,4,298704627.0,7172278.0,2
37377,Micheal Torres,3,4,4,552449660.0,6254572.0,0
26922,Gerald Huff,1,1,2,109200443.0,5679165.0,3
25831,Hannah Hamilton,4,7,2,598445821.0,4428136.0,1
13381,Meghan Erickson,7,5,5,256584693.0,5869016.0,2
14085,Jacqueline Hoffman,4,4,1,765883890.0,6650908.0,3
18431,Michelle Green,4,2,5,195874528.0,3635616.0,2
54280,Alvin Sheppard,4,5,5,633814882.0,5035049.0,0
18844,Tammy Carey,7,7,3,678528847.0,9728234.0,2
30291,April Rosario,3,9,4,515606988.0,5486406.0,0
53784,Rita House,7,2,5,535410896.0,5146107.0,2
57262,Bruce Andrews,6,3,4,790862194.0,6749546.0,2
84028,Ryan Jackson,1,8,1,577027683.0,9810717.0,1
47831,Sabrina Smith,1,9,1,231488663.0,5265075.0,1
40658,Bonnie Wong,7,6,5,380358688.0,5421639.0,2
28021,Dr. Reginald Anderson,4,1,5,6141405.0,6755197.0,2
87405,Johnathan Castillo,5,4,5,762442863.0,2745938.0,2
43820,Makayla Castillo,1,1,1,261260259.0,8887685.0,3
10000,Victoria Mcintyre,7,9,3,692915181.0,5088342.0,1
12707,Gregory Miller,4,6,3,939753224.0,8086133.0,1
40105,Amber Daniel,2,4,1,19281369.0,6014040.0,3
32760,Mrs. Cynthia Brady,3,4,2,980448834.0,7770220.0,3
63663,Wendy Martin,3,2,2,669614990.0,5218534.0,3
39969,Alec Andersen,5,4,5,148871876.0,8913643.0,2
79831,Charles Cunningham,4,3,2,596629485.0,9669117.0,3
55695,Philip Lewis,1,5,4,271467265.0,5525402.0,0
81337,Cheryl Allen,2,9,2,319920694.0,2587568.0,1
56241,Shannon Ross,4,2,1,796563485.0,9766137.0,3
64396,Tina Jones,3,6,3,519429572.0,4867529.0,0
73464,Rhonda Bond,7,8,5,765532605.0,8105488.0,2
86119,Dave Richmond,4,4,5,105043207.0,4563519.0,2
58511,Dennis Trujillo,4,9,3,531680510.0,5258838.0,1
97899,Mrs. Susan Austin MD,6,6,5,166790653.0,9460998.0,2
86818,Virginia Reeves,2,9,4,727974490.0,8716821.0,0
35656,Natalie Rice,1,2,2,311458525.0,6213262.0,3
85279,Courtney Schneider,5,5,3,839884785.0,5769711.0,2
76485,Elizabeth Murray,3,2,3,122501893.0,9640050.0,3
48628,Micheal Jones Jr.,3,6,2,621186798.0,8734421.0,1
30598,Franklin Mcbride,1,5,5,437392571.0,7324496.0,0
13968,Brian French,3,6,3,904305109.0,8957549.0,0
52192,James Parsons,7,3,5,371415793.0,5756358.0,2
95214,Teresa Vasquez,6,1,4,184858741.0,7569708.0,2
61862,Johnny Williams,6,3,2,859656586.0,8304823.0,3
95746,Ashley Zhang,1,8,4,19544488.0,2077829.0,0
81843,Anita Reyes,4,6,3,663159462.0,9189211.0,1
18321,Timothy Perez,5,8,3,255663448.0,7444699.0,1
48268,Alicia Wright,3,3,5,319474721.0,5559502.0,0
66329,Rachel Franklin,5,9,5,42428913.0,9022622.0,2
54797,Bradley Turner,1,8,3,367984270.0,6119547.0,0
49646,Alan Cowan,1,6,1,384202718.0,2172771.0,1
64029,Zachary Doyle,1,4,1,812896898.0,8230962.0,3
56291,Kristie Hart,6,6,5,110442484.0,4810761.0,2
54223,Charles Miller,2,6,2,932504564.0,4985104.0,1
79673,Daniel Thomas,3,1,4,20115179.0,7808993.0,3
49017,Heather Valdez DVM,3,1,5,799020786.0,7846891.0,0
40130,Ricardo Kim,1,5,5,677587812.0,6544134.0,0
18818,Ann Owens,6,7,3,262293370.0,5593495.0,1
10374,Samantha Haynes MD,3,8,3,408527573.0,8242678.0,1
68240,Meghan Chan,3,2,3,848868261.0,4963769.0,3
16892,Jeffrey Brown,7,7,3,91904768.0,7737289.0,2
76732,Lorraine Moon,1,2,1,35531383.0,4117912.0,3
19237,Paul Hopkins,7,6,1,778164803.0,3726071.0,1
25710,Nicole Rivas,3,1,3,366294904.0,3008039.0,3
28504,Kelly Obrien,3,9,2,623077678.0,2550287.0,1
28828,Cynthia Norman,7,1,4,214197620.0,5075418.0,2
64810,Sue Hall,2,6,2,667534240.0,6942863.0,1
59592,Alan Liu,1,4,4,326480558.0,6631399.0,0
94058,Vincent Scott,6,1,2,633655198.0,6451829.0,3
81871,Deborah Rodriguez,6,9,3,582073686.0,8815002.0,1
95139,Matthew Franklin,7,3,3,928199787.0,4281061.0,2
74392,Nicole Taylor,2,1,2,275056462.0,2543260.0,3
35176,Thomas Wagner,6,1,5,418640095.0,9478220.0,2
24649,Ryan Miller,3,1,5,935036319.0,8193528.0,0
53674,Logan Faulkner,1,4,1,465272064.0,8453411.0,3
83074,Christie Osborne,6,3,1,980817680.0,8481373.0,3
35595,Timothy Barton,1,6,3,383866004.0,7623669.0,0
47914,Bridget Edwards,1,4,4,453327748.0,5533058.0,0
45830,Brent Taylor,7,7,1,869873485.0,6204388.0,1
94502,John Hernandez,3,7,1,118729333.0,5700166.0,1
77290,Pamela Stewart,5,4,3,145180244.0,5272836.0,2
91368,Randall Willis,6,3,4,889122894.0,7444509.0,2
94430,Nicole Maynard,6,2,5,480325788.0,5440145.0,2
18839,Kevin Pugh,1,8,4,369336537.0,3512485.0,0
52857,Bobby Klein,4,6,2,381583861.0,6711893.0,1
77938,Austin Davis,6,4,1,746970319.0,8821910.0,3
22160,Morgan Waters,6,1,3,846364271.0,2763488.0,2
97712,Ryan Morse,7,7,4,292488344.0,3537884.0,2
64163,Dr. Kelly Fuller,1,4,5,729329077.0,3228336.0,0
51005,Robert Hunter,4,3,5,28017981.0,9009585.0,2
43689,Mrs. Olivia Johnson MD,7,6,2,181779074.0,8485762.0,1
65974,Kevin Rodriguez,2,7,4,717376036.0,7450737.0,0
66327,Richard Martinez,1,4,4,997272819.0,7561261.0,0
62152,Audrey Carter,7,8,1,525860888.0,6037543.0,1
63202,Riley Myers,2,4,1,32561600.0,8022276.0,3
96737,Aaron Lyons,4,2,5,152986085.0,6809482.0,2
37806,Michael Holmes,2,5,4,215262995.0,9253553.0,0
94669,Kimberly Gardner,7,2,4,812177495.0,3371566.0,2
38027,Robert Reynolds,5,6,5,443454288.0,9429061.0,2
11089,Christopher Nolan,1,8,3,47659622.0,8323877.0,0
15654,Mark Baxter,4,7,3,767647391.0,3640053.0,1
17652,Robert Daniels,5,2,2,564479799.0,9986765.0,3
32092,John Todd,2,8,2,267089959.0,9272907.0,1
63086,Raymond Lee,6,6,2,633645341.0,3258323.0,1
72583,Jillian Jones,3,2,2,368977502.0,9364614.0,3
98441,Kristen Branch,4,7,2,995994687.0,6446253.0,1
76773,Shawn Hammond,5,2,1,719533643.0,7709924.0,3
93826,James Fisher,7,4,5,339169612.0,6272333.0,2
41474,Kristina Levine,2,9,4,592882032.0,4779362.0,0
62873,Christina Lee,7,9,4,197808836.0,3025204.0,2
84890,Christopher Brown,3,1,3,613847846.0,8815533.0,3
30741,Thomas Mitchell,6,1,5,244209270.0,3508340.0,2
71546,Melinda Rubio,4,5,5,980369463.0,6225767.0,0
63951,Emily Leon MD,2,5,3,449535436.0,7525093.0,0
50660,Brian Neal,6,6,2,736191595.0,5094645.0,1
64883,Tracy Bennett,4,5,4,582000394.0,3858084.0,0
22675,Justin Thomas,5,3,2,444242896.0,9267871.0,3
96620,Michael Cummings,1,1,2,399600221.0,7868508.0,3
31940,Emily Flores,6,2,5,550713552.0,7460190.0,2
26711,Penny Mcclure,2,1,3,485891502.0,2064604.0,3
77413,Jerry Dalton,5,1,2,40557917.0,4055608.0,3
21191,Amanda Padilla,6,6,2,329284185.0,8381638.0,1
83594,Jacob Wallace,4,4,2,769023541.0,4837974.0,3
85019,David Boyd,5,3,1,871145620.0,4108093.0,3
11795,Marcus Savage,4,7,1,56344679.0,7180869.0,1
23419,Maria White,4,3,2,261349970.0,7838220.0,3
91816,Megan Roberson,1,6,3,341814116.0,4873062.0,0
80646,Patrick Campos,4,6,2,52813076.0,2480467.0,1
90430,Danielle Allen,5,9,4,494610596.0,3304364.0,2
52241,Aaron Villarreal,4,9,1,498249517.0,6803523.0,1
88153,Brittany Austin,5,9,1,992353338.0,5730641.0,1
42140,Debbie Briggs,4,7,5,151897435.0,2854987.0,0
19239,Carolyn Osborne,4,8,5,641306842.0,9337534.0,0
38683,Victor Rose,3,5,1,140087311.0,5628044.0,3
85490,Joanne Robles,2,1,4,794664723.0,2097577.0,0
37731,Samuel Bentley,1,8,5,110220679.0,9165148.0,0
81356,Joseph Weber,7,9,1,782176317.0,3621630.0,1
82659,Rebecca Johnston,2,9,5,164740648.0,8605478.0,0
61284,Miss Diana Nichols,6,4,5,371801025.0,7256932.0,2
55703,Patricia Olson,4,5,5,464158329.0,7517170.0,2
56569,Katie Friedman,4,5,2,225621021.0,2751205.0,1
88527,Kathleen Franklin,3,3,4,336881041.0,4961629.0,0
16185,Amy Stout,1,1,1,583823209.0,5427957.0,3
56466,Cole Nolan,1,5,4,980514037.0,5585580.0,0
43324,Kevin Coffey,4,4,5,171517284.0,2862325.0,2
80236,Tyler Norris,5,7,4,863506109.0,6886004.0,2
18189,Jesse Norton,5,2,3,245574847.0,5681289.0,3
17840,Jonathan Lopez,2,3,5,726308061.0,8594600.0,0
26384,Jeremiah Scott,4,6,1,644024121.0,9184027.0,1
95753,Steven Watson,7,4,2,525094270.0,6554591.0,2
56989,Hunter Romero,2,4,4,810894353.0,5702807.0,0
93058,Andrew Krueger,1,5,5,917986467.0,6309977.0,0
47591,Robin Hill,4,7,2,510240220.0,9600929.0,1
36959,Nicole Barnes,3,8,3,735816975.0,2382168.0,1
32260,George Walker,6,8,1,846381590.0,4307463.0,1
10438,Robert Hawkins,2,8,4,322882651.0,9549073.0,0
40706,Katelyn Espinoza,1,9,1,154519377.0,4796783.0,1
13522,Raymond Evans,2,4,2,841579898.0,4620247.0,3
80971,Brenda Jacobs,7,4,1,788327224.0,5934753.0,1
16472,Kathryn Smith,1,3,4,434116716.0,7282649.0,0
99465,Joy Conley,6,7,3,647730353.0,4659411.0,1
60676,Tonya Harris,7,8,3,544196962.0,7542471.0,1
43188,Julia Travis,1,9,4,364469095.0,2161405.0,0
36911,Laura Rush,1,6,1,534967321.0,3426234.0,1
81530,Andrea Dodson,7,3,1,904247493.0,2912303.0,3
57909,Jason Martinez PhD,3,9,1,297181522.0,8020602.0,1
79668,Mr. Jose White,1,8,2,924921409.0,9071637.0,1
77578,Carla Richard,1,2,1,560818472.0,7857395.0,3
27174,Catherine Gaines,7,9,5,111233011.0,9529335.0,2
70768,Darin Mcgee,4,8,2,989873693.0,3356533.0,1
45857,Robert Montoya,6,6,4,879777686.0,5870882.0,2
41425,Shannon Alvarado,5,2,1,596130847.0,5060191.0,3
87146,Donald Pearson,3,1,2,182765928.0,8398956.0,3
14849,Curtis Warren,2,8,1,159376157.0,6456089.0,1
26637,Donna Williams,7,5,5,581844121.0,9747774.0,2
66639,Gloria Knapp,1,2,4,458820591.0,3074152.0,0
28195,Teresa Lozano,4,9,5,191131589.0,4648655.0,0
45326,Brandy Davis,1,9,1,181887649.0,8787276.0,1
41573,Jaime Rivera,5,5,2,537818163.0,4263002.0,1
85605,Laura Hobbs,4,1,4,246800951.0,5970577.0,2
76931,Paul Gardner,6,5,5,4191916.0,8936821.0,2
58368,Kathleen Wright,3,5,3,212098340.0,5696728.0,0
15705,Ana Bailey,4,5,3,503987730.0,2769022.0,1
51096,Richard Willis,3,1,1,762281681.0,6590488.0,3
72465,Angie Erickson,5,1,5,217074113.0,7106549.0,2
90639,Alexis Hernandez,3,3,2,909346014.0,3360208.0,3
68981,Keith Padilla,4,1,3,698786124.0,7070180.0,3
53467,Danielle Adkins,5,4,2,386162602.0,2431820.0,3
50089,Michael Barr,2,3,5,881213169.0,6072744.0,0
77384,Brian White,7,6,1,55196032.0,2114001.0,1
23672,Deanna Sawyer,2,4,2,73468605.0,4244458.0,3
48168,Lisa Mills,3,8,3,453731509.0,3536146.0,1
28859,Douglas Bush,4,5,4,155694850.0,4369128.0,0
76100,Joyce Wolfe,6,1,4,621797376.0,4748444.0,2
19450,John Thomas,7,7,4,757988186.0,8606841.0,2
12143,Gerald Boyd,3,9,2,290256770.0,6599482.0,1
18221,Madison Warren,7,9,4,851650634.0,2589435.0,2
98817,Wendy Willis,1,4,1,76116681.0,6157084.0,3
61349,Chad Molina,4,7,5,301109767.0,6257909.0,0
33120,Stephen Hughes,1,6,1,540913773.0,8551165.0,3
45286,Eric Fritz,6,8,1,935521321.0,8683649.0,1
51264,Ashley Clark,5,9,3,970494431.0,2652213.0,1
74865,Jerome Randall,7,3,3,655052007.0,3465945.0,2
39394,Stephen Roberts,7,1,3,884797939.0,7993381.0,2
64655,Susan Torres,2,2,5,535708007.0,2640641.0,0
64774,Sonya Hamilton,1,6,4,971370407.0,9694497.0,0
48830,Jack Baker,4,8,2,559800388.0,9520821.0,1
58837,Maureen Elliott,7,7,5,849305567.0,7736209.0,2
61984,Karen Barton,6,2,1,489716532.0,7788761.0,3
93688,Brian Green II,2,6,5,862875111.0,2058947.0,0
63186,Evan Cook,5,3,4,969711172.0,7002993.0,2
71930,Steven Walker,5,3,3,587253790.0,5556656.0,2
34774,Brittany Mcdonald,1,1,4,535518670.0,9666142.0,0
25607,Eddie Roach,6,7,1,82286264.0,2187530.0,1
39525,Robert Dixon,7,7,3,589375391.0,7955908.0,2
68122,Jeffrey Greene,3,6,3,760870589.0,8524505.0,0
63330,Scott Hudson,7,2,1,175057506.0,7399541.0,3
76325,Brianna Coleman,6,2,4,473146115.0,5834147.0,2
32600,Katherine Sanchez,3,6,1,551440491.0,7976715.0,1
43938,Dennis Pugh,6,4,1,437052004.0,8270099.0,3
83238,Joel Cruz,1,8,1,637121704.0,8924549.0,1
97980,Hannah Hernandez,4,3,1,636085186.0,4767276.0,3
13665,Angel Brown,7,5,3,393324292.0,4766222.0,2
65138,Matthew Vaughn,7,5,1,757681515.0,5465350.0,1
38759,Erica Chambers,1,6,5,944327757.0,6653739.0,0
97147,Jessica Lewis,1,2,1,298013499.0,6351409.0,3
17387,Sarah Barrett,2,8,4,603279705.0,7864192.0,0
81010,Kelly Krause,3,2,5,674658297.0,5456020.0,0
76290,Jill Higgins,7,6,4,448030960.0,4648118.0,2
96390,Chelsea Wallace,4,3,4,591404102.0,4992809.0,2
94888,Garrett Parker,7,9,2,500990703.0,9638836.0,1
39661,Shelley Jones,7,9,2,396307521.0,9389967.0,1
88446,Kyle Moore,6,3,4,352417897.0,8763725.0,2
55286,Juan Perry,2,1,3,919732368.0,9026756.0,3
11740,Timothy Jensen,5,9,3,540006298.0,3900772.0,1
75326,Madison Hubbard,3,4,3,144236199.0,3130598.0,3
69379,Chad Nunez,1,8,1,135867528.0,8363994.0,1
75977,Kevin Johnson,6,1,4,994974855.0,2320486.0,2
48744,Brent Cordova,1,7,4,108704038.0,2190529.0,0
33339,Alisha Stevens,7,4,3,876037392.0,6377868.0,2
95772,Cheryl Kelley MD,7,3,4,266428916.0,2516262.0,2
47097,Cassandra Knight,1,8,3,864655477.0,4106458.0,0
64796,Christopher Russo,6,9,1,559834450.0,7013712.0,1
41509,Ryan Rice,1,8,1,923289910.0,4476311.0,1
76286,Mckenzie Dunlap,5,2,4,271656591.0,7229440.0,2
74097,Isaac Dodson,3,8,4,301418917.0,2203574.0,0
61549,Nancy Baker,6,2,5,143417730.0,2753255.0,2
76116,Tanya King,4,4,3,572533722.0,2669549.0,3
80741,David Williams,2,5,3,608536175.0,8745641.0,0
15935,Jordan Smith,1,7,3,446082779.0,5264634.0,0
92666,Brent Gentry,5,2,3,989392092.0,7782600.0,3
17039,Mrs. Carol Newton,4,7,3,149635582.0,5914742.0,1
34329,Alicia Dawson,5,9,5,297568159.0,6319521.0,2
21660,John Boyle,1,3,4,731823639.0,8468347.0,0
40991,Bryan Phillips,7,3,1,336040429.0,7728732.0,3
93713,Joanne Jefferson,5,7,4,699530275.0,4528218.0,2
61856,Zachary Grimes,6,6,4,786556707.0,5541296.0,2
83080,Erica Lee,7,4,4,787869118.0,2609891.0,2
79024,Tracy Williams,1,6,5,719680882.0,7312125.0,0
87588,Kurt Haynes,3,6,4,600862541.0,8179560.0,0
81779,Deborah Davis,2,6,1,721109618.0,3622100.0,1
29870,Allen Parker,6,6,5,877664020.0,5848086.0,2
11651,Joanna Hawkins,2,6,4,828042709.0,6602646.0,0
17204,Anna Franco,7,3,1,317587379.0,3417876.0,3
40575,Michael Burns,6,5,1,75090874.0,9597174.0,1
51638,Michael Coleman,2,6,1,609577983.0,6654625.0,1
48631,Elizabeth Wiggins,2,1,4,463684923.0,2847530.0,0
53031,William Brown,7,5,5,786339709.0,9312948.0,2
55617,Christopher Mcdonald,3,7,3,988539830.0,2485528.0,1
28237,Joe Mercado,6,8,5,255663383.0,5182973.0,2
28497,Peter Rogers,4,3,2,500306647.0,4607197.0,3
68859,Chelsea Hernandez,6,2,2,741097172.0,9625082.0,3
69669,Adriana Mathews,1,6,5,17448373.0,5936848.0,0
14450,Teresa Becker,3,8,3,224425179.0,7995414.0,1
59180,Kelly Melton,2,7,4,223494605.0,2405864.0,0
89531,Tyler Smith,4,3,1,436832755.0,5942031.0,3
81001,Antonio Brown,6,7,5,939713434.0,2004194.0,2
11516,David Montgomery,7,1,2,600504578.0,7175620.0,3
89446,Michele Sloan,5,6,3,14171736.0,9052868.0,2
51665,Kim Ford,2,1,3,949367318.0,4033188.0,3
47990,Micheal Browning,3,3,1,215589137.0,5976818.0,3
68031,Lynn Rowe,1,3,1,70679077.0,7263463.0,3
39717,Nicolas Coffey,5,8,4,89140253.0,8693579.0,2
48446,John Reed,7,2,3,561676109.0,5391149.0,2
37810,George Brady,1,4,4,391978597.0,9461396.0,0
13941,Isabella Bradford,5,9,1,199351666.0,3033124.0,1
44279,Marilyn Adams,6,2,2,240113843.0,2839491.0,3
50873,Ms. Anna Rivera MD,1,9,3,339308427.0,3950421.0,0
30279,Hannah West,5,1,1,942184848.0,3383291.0,3
99593,Kenneth White,5,6,2,720609428.0,9567981.0,1
80773,Daniel Pitts,3,2,3,722585846.0,4356647.0,3
70707,Megan Oneal,4,7,2,379528099.0,5096446.0,1
65872,Stephanie Chang,1,7,2,428034023.0,4510610.0,1
84479,Mr. Douglas Barton MD,1,6,4,586913214.0,7583425.0,0
44445,Taylor Williams,7,3,5,921134665.0,2463106.0,2
61702,Steven Rice,6,6,5,167393827.0,6501292.0,2
52737,Ivan Rose,2,8,1,730151826.0,8336241.0,1
49552,Jasmine Green,4,3,2,703916047.0,6239118.0,3
54227,Dr. Michele Mccann,4,4,3,660873885.0,6357289.0,3
87832,David Lowery,1,9,5,990244469.0,8514992.0,0
73211,Anne Russo,2,8,2,988768993.0,7722201.0,1
37855,Gerald Kennedy,2,5,1,529991837.0,5559074.0,3
77477,Joshua Duffy,2,9,3,848769000.0,3429150.0,0
11193,Randy Gardner,3,2,4,561943507.0,5197966.0,0
41519,Jeffrey Newman,4,4,5,811181993.0,2931107.0,2
83580,Karina Chavez,1,5,2,579638736.0,4717411.0,3
34153,Jasmin Smith,3,4,4,867898425.0,2402512.0,0
27967,Pamela Moore,2,6,2,525817720.0,4275344.0,1
44776,Jonathan Crosby III,2,5,4,526167080.0,8246098.0,0
25883,Katherine Burke,6,7,5,629857053.0,6700717.0,2
42013,Melissa Sanders,1,4,1,146879634.0,5753245.0,3
22370,Jonathan Edwards,1,6,2,848552799.0,8647371.0,3
72198,Jenny Wagner,1,5,3,355077527.0,8353176.0,0
63420,Shannon Stevens,7,3,4,180478214.0,9767132.0,2
20960,Tracy Weaver,5,9,2,349519765.0,6313829.0,1
43782,Jennifer Chavez,6,5,5,934242724.0,5749829.0,2
64614,Robin Cox,1,3,3,611247334.0,2455591.0,0
96217,Jonathan Graves,1,9,4,736638382.0,4559347.0,0
48849,Marcus Ruiz,6,1,4,574822022.0,2737144.0,2
63103,Anthony Wallace,2,2,3,963795891.0,5851582.0,3
83327,Kristin Gardner,4,4,3,681399160.0,3836489.0,3
60726,Brooke Dixon,3,7,2,658066100.0,8545938.0,1
24004,Jillian Miller,2,3,5,724222599.0,8766734.0,0
84001,David Goodwin,5,6,3,887933446.0,4593642.0,1
81104,Mary Moore,1,2,1,464728707.0,3632926.0,3
62360,Louis Smith,1,5,2,922481534.0,7766767.0,3
70163,Regina Hogan,2,3,4,12951050.0,7896286.0,0
17076,Denise Ingram,7,7,5,880297802.0,3912075.0,2
54691,Troy Smith,1,3,1,781822454.0,4274914.0,3
15086,Gabriel Stevens,3,5,5,65617730.0,4181559.0,0
45704,Maurice Farrell,6,4,4,142286071.0,9247475.0,2
94667,Sarah Schultz,2,9,3,652465328.0,2294835.0,0
95737,Juan Boyd,5,2,2,585386400.0,5835748.0,3
46043,Kristen Collier,1,8,3,444750746.0,3781656.0,0
13295,Scott Gomez,6,7,1,490830356.0,9581241.0,1
82351,Brett Lopez,3,9,3,431677511.0,2918014.0,1
89056,Jacob Taylor,5,3,5,513458521.0,4789225.0,2
59149,Amy Christensen,5,3,4,382783404.0,6877496.0,2
95940,Joan Banks,6,5,1,991765376.0,2697700.0,1
59447,Brooke Lin,2,2,3,335923635.0,7025822.0,3
81698,Pamela Carpenter,5,9,4,547870979.0,9045389.0,2
16451,Timothy Roberts,3,8,4,316160757.0,8524813.0,0
44871,Mike Smith,6,9,4,338574186.0,2037130.0,2
91223,Katrina Warren,5,3,3,498986724.0,7137969.0,2
86250,Jennifer Perez,7,8,4,261402792.0,7336953.0,2
82405,Susan Caldwell,5,4,5,194876131.0,7875678.0,2
21208,Louis Robles,5,7,5,163556766.0,6823770.0,2
95597,Alvin Moore,5,8,3,448628076.0,2245483.0,1
60868,Julie Brown,6,5,5,191880191.0,9062192.0,2
72029,Susan Marquez,4,4,5,94138338.0,3858775.0,2
71161,Jason Weaver,6,7,5,634523496.0,7726180.0,2
46332,Larry Garrett,5,9,1,400795903.0,8570884.0,1
72705,James Miller,6,7,4,537484388.0,2488671.0,2
98380,Cynthia Goodman,3,5,1,997352570.0,3355223.0,3
57208,Kimberly King,1,2,2,631390085.0,3336479.0,3
44824,Erik White,7,9,1,465230979.0,9578690.0,1
41055,Mario Ball,3,1,5,140291679.0,3605738.0,0
53356,Gregory Lawrence,7,9,1,715937411.0,7226661.0,1
84679,April Meyer,2,1,2,397110196.0,2112130.0,3
91510,Martha Maldonado,7,1,2,179156870.0,9149876.0,3
37901,Charles Santiago,6,2,4,793381716.0,5075208.0,2
97431,Sharon French,4,4,3,753186989.0,9491684.0,3
40894,Harry Moran,4,3,3,409894638.0,2788558.0,3
60852,Deborah Marquez,7,4,2,221918570.0,2836020.0,2
80502,Christine Jennings,5,7,1,295234799.0,2474815.0,1
24991,Jerome Fisher,7,1,3,579009878.0,6553965.0,2
54645,Morgan Wyatt,5,4,3,33829378.0,8462293.0,2
12093,Robin Rivas,5,7,5,281886246.0,5943872.0,2
32181,Dominique Johnson,5,9,5,454135242.0,9863706.0,2
73027,Greg Harris,6,4,5,721114713.0,5414800.0,2
17172,Robert Ortiz,1,9,4,289042835.0,2688817.0,0
72037,Cynthia Simpson,7,2,5,767716641.0,6159520.0,2
23438,Andre Ford,2,9,1,249520270.0,4559268.0,1
42329,Marie Jacobs,6,6,4,853203051.0,4757730.0,2
13731,Anna Drake,7,5,3,807569363.0,3529757.0,2
14576,Kristin Peterson,6,4,1,526064192.0,3563943.0,3
79993,Amy Fields,7,3,1,256082449.0,5295107.0,3
47062,Dr. Robert Vincent,6,6,3,763551471.0,3082830.0,2
82115,Trevor Moore,1,8,4,860028670.0,8463046.0,0
30444,William Cross,3,3,5,104898659.0,4767231.0,0
19446,Gerald Hobbs,2,1,4,66126105.0,5840575.0,0
31390,Derrick Davis,5,3,3,967553086.0,5062022.0,2
37038,Mark Bautista,6,7,2,746202281.0,7365338.0,1
70299,Paul Sheppard,2,1,5,109271211.0,9887519.0,0
73256,Edward Romero,6,1,5,258645622.0,7311534.0,2
19228,Shirley Green,3,7,3,327762325.0,7501359.0,0
69018,Connie Andrews,6,7,3,811769374.0,2478531.0,1
99099,Lisa Simmons,3,5,3,941184300.0,5221932.0,0
78783,Christopher Hoover,3,4,3,57288738.0,5369049.0,3
43927,Elizabeth Greer,5,2,4,652725812.0,7334031.0,2
23859,Nicholas Gonzalez,4,7,2,615348498.0,4332296.0,1
20731,Joshua Cohen,5,6,5,942920689.0,3339516.0,2
97257,Mr. James Crawford,3,8,5,63204714.0,9541416.0,0
21898,John Anderson Jr.,6,1,1,706333177.0,7275765.0,3
18631,David Russell,4,7,1,250037306.0,6501708.0,1
62276,Lynn Reed,7,7,2,507942246.0,3905602.0,1
80620,Mr. Ryan Black,3,4,1,504154114.0,9514695.0,3
22118,Amanda Sims,1,7,3,108159775.0,9813869.0,0
26220,Michelle Fuentes,2,3,1,40003076.0,2880581.0,3
45272,Brett Wall,3,7,4,678061314.0,9824021.0,0
73393,Megan Garcia,2,9,2,266302697.0,5129360.0,1
47358,Bailey Obrien,5,9,2,242801263.0,8074827.0,1
73619,Stephanie Bates,5,3,2,10863372.0,8352640.0,3
83825,Aaron Dominguez,5,8,2,34354692.0,9114928.0,1
36756,Jake Lawrence,4,4,3,755847738.0,2140398.0,3
49297,Amanda Bryan,3,9,3,269084048.0,8324438.0,1
11184,Jacob Mejia,2,2,2,349973130.0,4038410.0,3
14859,Emily Warner,1,4,5,400928978.0,8885473.0,0
86717,Chris Woods,3,8,3,600593651.0,8604123.0,1
90837,Deborah Skinner,1,4,3,335260961.0,9447071.0,0
87292,Andrea Moran,1,4,3,608932174.0,6514864.0,0
13263,Vickie Montoya,5,4,3,105552513.0,3879489.0,2
41381,Leah Jackson,3,2,3,78667038.0,6737113.0,3
33907,Stacey Torres,6,5,5,533975637.0,9743659.0,2
85268,John Baxter,6,3,4,353040859.0,2381102.0,2
62861,Jim Harrison MD,5,2,5,805331856.0,6470256.0,2
75090,James Daniel,1,4,2,541799582.0,9607732.0,3
57809,David Cox,1,3,1,862420355.0,4518282.0,3
31563,Kathleen Patel,3,3,2,525523207.0,5698178.0,3
30919,Jay Sawyer,7,9,5,596266369.0,6595498.0,2
29865,Danielle Bennett,4,8,4,354667785.0,4790017.0,0
71758,Michael Owens,4,9,4,847454590.0,4009434.0,0
62015,Richard Wilkinson,4,7,5,99001372.0,8124725.0,0
79641,Victor Martin,1,7,4,185463625.0,8533304.0,0
42651,Lisa Aguirre,7,7,3,852951296.0,8019749.0,2
29115,Eric Rodriguez,4,4,5,149066055.0,3672402.0,2
74318,Victoria Wise,3,7,5,536016936.0,8232476.0,0
52016,Jesse Smith,6,6,4,418610649.0,7384292.0,2
58191,Karen Thompson,2,1,1,45379592.0,6654384.0,3
37139,Mark Shaffer,6,1,1,306138754.0,2215869.0,3
49676,Gina Cain,5,3,1,405398818.0,2668272.0,3
49475,David Gilbert,7,9,2,134729550.0,2404861.0,1
16095,Megan Love,3,9,1,361703936.0,7916297.0,1
29829,James Aguilar,2,6,2,98365677.0,6079416.0,1
45547,Crystal Franklin,5,8,3,484291546.0,6150729.0,1
77189,Charles Stark,3,7,5,993018701.0,4117249.0,0
38604,David Martin,3,8,3,478091375.0,9401910.0,1
